id_sim,year,month,day,seed,Gini Index,Top20/Bottom20 Ratio,Bankruptcy Risk,CV Profit
6,2016,12,2,3.586628138787962E18,0.42130343531215025,68.70894994577567,7.216494845360824,0.6210005874710164
8,2016,12,2,8.078404959107817E18,0.4256626344761101,330.1590939975083,8.24742268041237,0.6170776735755202
9,2016,12,2,7.14124027520135E18,0.4056088797192984,42.73643428104497,8.24742268041237,0.5945095795801746
2,2016,12,2,4.131764811576397E18,0.4611796949753595,-13.562685710798455,12.371134020618557,0.6584897609227788
4,2016,12,2,7.386141509248205E16,0.4683762460516692,-31.354945235580587,9.278350515463918,0.6733129923913288
5,2016,12,2,3.830428501804461E18,0.43863222227673815,-47.594626099515125,11.34020618556701,0.638027478602113
14,2016,12,2,6.227356570845607E18,0.4171833982382362,30.95792193422026,4.123711340206185,0.6081876713823373
15,2016,12,2,2.330566857234821E17,0.4106358379752178,27.14658538120149,4.123711340206185,0.5992533903576127
16,2016,12,2,6.429312666260949E18,0.4987866322174052,-14.69574441862362,12.371134020618557,0.7235042116450535
10,2016,12,2,7.014762109587247E18,0.45760059102600337,-33.54098195482211,14.432989690721648,0.6606855870852504
11,2016,12,2,3.0507507005181737E18,0.4474643181554887,765.0336766059603,7.216494845360824,0.6437605855233369
12,2016,12,2,5.40391776214986E18,0.4327296486281156,-21.817388334653163,12.371134020618557,0.6069019830920378
13,2016,12,2,5.658653890908678E18,0.40482004678675637,52.65279180676735,8.24742268041237,0.5835170916812065
18,2016,12,2,6.710985800747424E18,0.4281357646869551,-245.5109565357131,8.24742268041237,0.6105169554691021
0,2016,12,2,1.1201643936056678E18,0.4438032489304784,-28.40925698133785,11.34020618556701,0.6401660009834735
1,2016,12,2,3.4094737000908616E18,0.4442762641548744,-48.14937188985113,7.216494845360824,0.6475906096552679
6,2017,12,5,3.586628138787962E18,0.05630929077504944,1.3336965163731882,0.0,0.07840065751055654
8,2017,12,5,8.078404959107817E18,0.057982808640732825,1.336145882617687,0.0,0.08287650054164727
9,2017,12,5,7.14124027520135E18,0.05786252036211394,1.3430314728525505,0.0,0.08155548499217913
2,2017,12,5,4.131764811576397E18,0.06205340523270661,1.3631407724813003,0.0,0.08906925226153892
4,2017,12,5,7.386141509248205E16,0.056973833937722755,1.3253481434519814,0.0,0.08250967318808014
5,2017,12,5,3.830428501804461E18,0.05095073372952417,1.2927594059507979,0.0,0.07135054243031294
14,2017,12,5,6.227356570845607E18,0.05734480103626889,1.3280922029939903,0.0,0.08193855250489669
15,2017,12,5,2.330566857234821E17,0.05895174161341335,1.3615930608508107,0.0,0.07954458378009435
16,2017,12,5,6.429312666260949E18,0.0553876900929331,1.3123885786885234,0.0,0.08135597610184464
10,2017,12,5,7.014762109587247E18,0.06002492601674034,1.3568051565515953,0.0,0.08526797560962457
11,2017,12,5,3.0507507005181737E18,0.05394381812994683,1.3222327837368233,0.0,0.07463357592887553
12,2017,12,5,5.40391776214986E18,0.05645944295629531,1.3277778571873016,0.0,0.07937480047876502
13,2017,12,5,5.658653890908678E18,0.05685250805001941,1.332902524305432,0.0,0.07979363441098566
18,2017,12,5,6.710985800747424E18,0.051536072494388574,1.3035389536503608,0.0,0.07259593393284439
