id_sim,year,month,day,seed,Gini Index,Top20/Bottom20 Ratio,Bankruptcy Risk,CV Profit
191,2027,11,17,6.492828447697523E18,0.01923230154574758,1.1012098533405033,0.0,0.027359892076306656
183,2027,11,17,6.605295447056412E18,0.018768759510351483,1.0985885193113805,0.0,0.026356011830574098
192,2027,11,18,1.0005304447219302E18,0.022432491684763592,1.1195842347171554,0.0,0.031566516654636195
193,2027,11,18,2.861374886328272E18,0.02116680059684415,1.1115742635901429,0.0,0.02970427806959092
195,2027,11,18,2.797545246119503E18,0.021493823780048316,1.1142188059215477,0.0,0.029942720482511113
196,2027,11,18,4.898742477016446E18,0.024946746494172917,1.1333560793774438,0.0,0.035347490744465214
197,2027,11,18,4.974214387304059E17,0.019238716224299457,1.100141958977088,0.0,0.027308115091048357
185,2027,11,18,3.0688222562761073E18,0.01639280087780991,1.0846335342161715,0.0,0.023246576138896306
186,2027,11,18,4.898224502314156E18,0.019828410108716846,1.1041092926011444,0.0,0.02791217996294642
189,2027,11,18,1.481964993321812E18,0.02006556535078855,1.1051098380739943,0.0,0.02812355935673238
181,2027,11,18,6.307363977605812E18,0.020156298263432494,1.105686877487758,0.0,0.028387143662198463
199,2027,11,18,8.617806463867117E18,0.023840993647776004,1.1259228440968831,0.0,0.03381158199035576
194,2027,11,19,4.281117921937587E18,0.023523484811712563,1.1245642612140476,0.0,0.03330799157353783
198,2027,11,19,7.278710821350941E18,0.018568642131184775,1.0959208912130618,0.0,0.026353755418702794
184,2027,11,19,3.1730362057635645E18,0.019804694318802486,1.1040146860473676,0.0,0.027745590339189562
187,2027,11,19,8.507560024639921E18,0.018745772969663173,1.0978444353599062,0.0,0.026372312194557847
188,2027,11,19,5.859174576972996E18,0.0204894628568148,1.1072279783554555,0.0,0.02914088560523348
190,2027,11,19,2.9539370702862316E18,0.019157115005364784,1.1012224180752956,0.0,0.02689190159910489
180,2027,11,19,5.096996787781837E17,0.024112413954871206,1.1274280330843922,0.0,0.03391377096562041
182,2027,11,19,8.834479670273441E18,0.018379713161901942,1.0962204473043773,0.0,0.025741271355572456
182,2028,11,16,8.834479670273441E18,0.021812623362126155,1.1144954977235006,0.0,0.031005899584987274
192,2028,11,17,1.0005304447219302E18,0.025954615101833403,1.1388368638622668,0.0,0.03646032475096501
193,2028,11,17,2.861374886328272E18,0.021539160070372224,1.1135164045572028,0.0,0.03054727091321628
195,2028,11,17,2.797545246119503E18,0.024010525560871163,1.1281287843114791,0.0,0.03371046714355375
196,2028,11,17,4.898742477016446E18,0.020776257423284917,1.1099397293817845,0.0,0.02922601138656031
198,2028,11,17,7.278710821350941E18,0.022259223388693274,1.1166498991772416,0.0,0.03161881752910065
185,2028,11,17,3.0688222562761073E18,0.018654696576834565,1.097487824906043,0.0,0.02634144277165459
187,2028,11,17,8.507560024639921E18,0.02233787807354311,1.1182540418732503,0.0,0.031598270669028594
190,2028,11,17,2.9539370702862316E18,0.024781403290034937,1.1329818690914497,0.0,0.03478734848764044
181,2028,11,17,6.307363977605812E18,0.02245335585484952,1.1185594395654352,0.0,0.031800048540803406
194,2028,11,18,4.281117921937587E18,0.019672235726651336,1.103514316233254,0.0,0.027678082000057593
197,2028,11,18,4.974214387304059E17,0.019689746800918857,1.1036968895811448,0.0,0.027869933186253113
183,2028,11,18,6.605295447056412E18,0.0194290814696176,1.1015103042150105,0.0,0.02731871108488928
184,2028,11,18,3.1730362057635645E18,0.02220303838979788,1.117216042823343,0.0,0.03129105277964127
186,2028,11,18,4.898224502314156E18,0.02258545558454619,1.1199739601231076,0.0,0.0317525890731478
188,2028,11,18,5.859174576972996E18,0.018582701782617297,1.0972089720355642,0.0,0.02621538316521461
189,2028,11,18,1.481964993321812E18,0.022441773851809177,1.1192919600038316,0.0,0.03158188499609458
199,2028,11,18,8.617806463867117E18,0.02419140829426951,1.1291320920201282,0.0,0.03375830771338833
191,2028,11,19,6.492828447697523E18,0.020854003252131756,1.1100667225289316,0.0,0.02943185550270786
180,2028,11,19,5.096996787781837E17,0.02643579995366431,1.1411877402960464,0.0,0.037201221658706665
194,2029,11,17,4.281117921937587E18,0.023276585632115522,1.1224309936746952,0.0,0.03312963413524469
197,2029,11,17,4.974214387304059E17,0.019027697323810714,1.0991417698539525,0.0,0.026952053724735355
189,2029,11,17,1.481964993321812E18,0.02016955235533521,1.1062531190965608,0.0,0.02846002544913705
182,2029,11,17,8.834479670273441E18,0.022451882390457534,1.1182988980402935,0.0,0.03168575587521362
191,2029,11,18,6.492828447697523E18,0.019738079813071643,1.1040539303590364,0.0,0.02773265485715255
195,2029,11,18,2.797545246119503E18,0.027689492146944227,1.1487248451760215,0.0,0.03906610010371306
196,2029,11,18,4.898742477016446E18,0.02054095935981374,1.1079355720192936,0.0,0.028812068826944537
184,2029,11,18,3.1730362057635645E18,0.023039203995809943,1.1216275615001978,0.0,0.03229418671456575
187,2029,11,18,8.507560024639921E18,0.02028391052004661,1.106957653160074,0.0,0.028354577133077083
190,2029,11,18,2.9539370702862316E18,0.023191317181595977,1.1231979950300581,0.0,0.03245490585646341
180,2029,11,18,5.096996787781837E17,0.03036815210893172,1.1645274057230464,0.0,0.042664855254025
192,2029,11,19,1.0005304447219302E18,0.031911115380959004,1.1731778317336237,0.0,0.045246405325548335
193,2029,11,19,2.861374886328272E18,0.0231987527388629,1.121574845184105,0.0,0.03305657581915935
198,2029,11,19,7.278710821350941E18,0.022687561090200297,1.1197906539354232,0.0,0.0318688129499705
183,2029,11,19,6.605295447056412E18,0.022064883584309726,1.1153318827314542,0.0,0.03136442889469605
185,2029,11,19,3.0688222562761073E18,0.019898377682286746,1.1044246980340047,0.0,0.028156316272643474
186,2029,11,19,4.898224502314156E18,0.019471466695912716,1.1020637474029817,0.0,0.027538463317704525
188,2029,11,19,5.859174576972996E18,0.019073288584081458,1.0996035923376672,0.0,0.026915133499045767
181,2029,11,19,6.307363977605812E18,0.01971856347368205,1.1027647925912691,0.0,0.02784269952963135
199,2029,11,19,8.617806463867117E18,0.023399515686679504,1.1238782793552191,0.0,0.03331698103078368
192,2030,11,17,1.0005304447219302E18,0.030069369082503968,1.1622593165655213,0.0,0.04264031082606615
198,2030,11,17,7.278710821350941E18,0.025808063792733787,1.1377276035298645,0.0,0.03649802165176168
186,2030,11,17,4.898224502314156E18,0.01976288616197254,1.1037467117076898,0.0,0.027924312962773347
188,2030,11,17,5.859174576972996E18,0.01964944475956731,1.1038810385834779,0.0,0.027385924126279222
199,2030,11,17,8.617806463867117E18,0.025517962306970166,1.1353192881353544,0.0,0.03619405912459773
193,2030,11,18,2.861374886328272E18,0.02272001347807236,1.1199097044781365,0.0,0.03217403662127429
194,2030,11,18,4.281117921937587E18,0.022204834777368305,1.116926491217609,0.0,0.031393598965101716
197,2030,11,18,4.974214387304059E17,0.01975728060648345,1.1041253510466797,0.0,0.027836010119949677
185,2030,11,18,3.0688222562761073E18,0.019012604952565418,1.0991303557754641,0.0,0.027167148979904892
187,2030,11,18,8.507560024639921E18,0.020272148153842116,1.1068742909844815,0.0,0.028421094821880932
189,2030,11,18,1.481964993321812E18,0.020335200277204937,1.1079481678714447,0.0,0.028583011252308426
190,2030,11,18,2.9539370702862316E18,0.02519703007250358,1.1334279566184533,0.0,0.03599989322421729
181,2030,11,18,6.307363977605812E18,0.021760238120922037,1.1149975813601112,0.0,0.030583426161049167
191,2030,11,19,6.492828447697523E18,0.022852669243401624,1.1208307747615225,0.0,0.03226340686298347
195,2030,11,19,2.797545246119503E18,0.02652229349551122,1.1420514775744655,0.0,0.03749765168938961
196,2030,11,19,4.898742477016446E18,0.02190985557142208,1.1155534495908384,0.0,0.031006450400350667
183,2030,11,19,6.605295447056412E18,0.020385209593568026,1.106578187447167,0.0,0.02893655023551333
180,2030,11,19,5.096996787781837E17,0.027765923640055767,1.147896428169905,0.0,0.039433197391849355
182,2030,11,19,8.834479670273441E18,0.021445347690957826,1.1129191781243948,0.0,0.030327783560509067
184,2030,11,20,3.1730362057635645E18,0.025930584144542336,1.1386843634045185,0.0,0.0362861898295941
195,2031,11,17,2.797545246119503E18,0.0344771316336789,1.1883830593620328,0.0,0.04880542653201562
186,2031,11,17,4.898224502314156E18,0.017105581616255795,1.0890130263297306,0.0,0.02414876332839863
188,2031,11,17,5.859174576972996E18,0.01856424430433685,1.097381966548557,0.0,0.02616658622600909
190,2031,11,17,2.9539370702862316E18,0.023707985063527677,1.126673171088101,0.0,0.03319062246691875
181,2031,11,17,6.307363977605812E18,0.02306860855645904,1.1210555351251223,0.0,0.03269382849151404
191,2031,11,18,6.492828447697523E18,0.02134911229966359,1.1134475940618043,0.0,0.02980503042472204
192,2031,11,18,1.0005304447219302E18,0.026627900904116795,1.1413968383457815,0.0,0.03786471831346516
196,2031,11,18,4.898742477016446E18,0.02050466039115396,1.107821925448799,0.0,0.028974476783718183
197,2031,11,18,4.974214387304059E17,0.021479468609362715,1.1126758229523892,0.0,0.030262049157252998
183,2031,11,18,6.605295447056412E18,0.022124458867867434,1.1168899348902717,0.0,0.031132417208123372
184,2031,11,18,3.1730362057635645E18,0.02474690287037907,1.1316425716201841,0.0,0.03497365191838399
185,2031,11,18,3.0688222562761073E18,0.017191310205478105,1.0899268055232032,0.0,0.02407296281171339
187,2031,11,18,8.507560024639921E18,0.020099763615900493,1.1058483728771602,0.0,0.0283093055875965
189,2031,11,18,1.481964993321812E18,0.02293234805616474,1.1210817622205271,0.0,0.03260722997796082
180,2031,11,18,5.096996787781837E17,0.031595154704370555,1.1708091682807402,0.0,0.04475551474673958
182,2031,11,18,8.834479670273441E18,0.023532913292348624,1.1240956575642123,0.0,0.03342779220365618
199,2031,11,18,8.617806463867117E18,0.027871901423929986,1.147995113550778,0.0,0.03967844436798103
193,2031,11,19,2.861374886328272E18,0.021116034405538567,1.111652234315034,0.0,0.029673295375144664
194,2031,11,19,4.281117921937587E18,0.02024831325297568,1.1049753833222509,0.0,0.029117888059260005
198,2031,11,19,7.278710821350941E18,0.026117950698220146,1.1389067450443744,0.0,0.03690013682633931
186,2032,11,15,4.898224502314156E18,0.0197893633946917,1.1023715028204015,0.0,0.028406883947084245
194,2032,11,16,4.281117921937587E18,0.020908927682997392,1.109824928585755,0.0,0.029448451934843304
196,2032,11,16,4.898742477016446E18,0.024230615599152183,1.1276578306824387,0.0,0.03442409087009292
197,2032,11,16,4.974214387304059E17,0.019006086325543323,1.099676464116886,0.0,0.026994720251217706
198,2032,11,16,7.278710821350941E18,0.028818605659872175,1.1560271618397147,0.0,0.04032889486391664
183,2032,11,16,6.605295447056412E18,0.019267162131149648,1.1007129728375828,0.0,0.027210322432081928
