id_sim,year,month,day,seed,Gini Index,Top20/Bottom20 Ratio,Bankruptcy Risk,CV Profit
31,2027,11,17,6.492828447697523E18,0.020207357883417355,1.1066389991116075,0.0,0.028747008231047998
23,2027,11,17,6.605295447056412E18,0.019976344415740945,1.105279342536613,0.0,0.02805246545356256
33,2027,11,18,2.861374886328272E18,0.022200988943980426,1.1173560270887155,0.0,0.031155598882063956
35,2027,11,18,2.797545246119503E18,0.022536289645138787,1.1201092035499447,0.0,0.03139505770652857
36,2027,11,18,4.898742477016446E18,0.025456335974944018,1.1362811075672214,0.0,0.036069540246881276
37,2027,11,18,4.974214387304059E17,0.020004271387847217,1.104340145519184,0.0,0.028395436464459172
25,2027,11,18,3.0688222562761073E18,0.01731749559232652,1.0896268108926066,0.0,0.024557890634988047
26,2027,11,18,4.898224502314156E18,0.02112443124819679,1.1113142457327556,0.0,0.02973656388300994
29,2027,11,18,1.481964993321812E18,0.02127293502929635,1.1117886996406376,0.0,0.029815788418082884
21,2027,11,18,6.307363977605812E18,0.021198422301400142,1.1114673363809977,0.0,0.02985482013696503
39,2027,11,18,8.617806463867117E18,0.0254879447923318,1.135224502089492,0.0,0.036147307777667996
34,2027,11,19,4.281117921937587E18,0.024843898248629856,1.132038348720756,0.0,0.035177626110361626
38,2027,11,19,7.278710821350941E18,0.019806613744498096,1.1026438505119236,0.0,0.028110760636535267
24,2027,11,19,3.1730362057635645E18,0.02026175513017929,1.1065495865595325,0.0,0.02838585531546884
27,2027,11,19,8.507560024639921E18,0.019966363210034456,1.1045603879666377,0.0,0.02808948795107608
28,2027,11,19,5.859174576972996E18,0.021049869115356112,1.1103292054814669,0.0,0.02993791648821617
30,2027,11,19,2.9539370702862316E18,0.020754311729670894,1.1101512664401205,0.0,0.029133974955788497
20,2027,11,19,5.096996787781837E17,0.02697253242159233,1.1436729786165392,0.0,0.037936697765953556
22,2027,11,19,8.834479670273441E18,0.01966539261869408,1.1033087605851717,0.0,0.027539165001017253
22,2028,11,16,8.834479670273441E18,0.022937923593213755,1.1207731646045789,0.0,0.03260547545391496
33,2028,11,17,2.861374886328272E18,0.022630127345292364,1.11962990371406,0.0,0.032094502689922505
35,2028,11,17,2.797545246119503E18,0.0251080329261026,1.1343913375680508,0.0,0.03525135328041264
36,2028,11,17,4.898742477016446E18,0.021444950078628414,1.1136965358988788,0.0,0.030166662956331216
38,2028,11,17,7.278710821350941E18,0.023670337963310494,1.1245272610687809,0.0,0.03362327983528058
25,2028,11,17,3.0688222562761073E18,0.018853706817694865,1.0985820010931908,0.0,0.026622456019390978
27,2028,11,17,8.507560024639921E18,0.023754699726710585,1.1262594378253779,0.0,0.03360243599807026
30,2028,11,17,2.9539370702862316E18,0.02691855213056408,1.1453352162504131,0.0,0.03778703493109974
21,2028,11,17,6.307363977605812E18,0.023087087086079927,1.1221150918664364,0.0,0.03269732306450777
34,2028,11,18,4.281117921937587E18,0.021085536999766022,1.1113821511894932,0.0,0.02966601815878083
37,2028,11,18,4.974214387304059E17,0.020334191008732832,1.1072865042963111,0.0,0.028782284241163796
23,2028,11,18,6.605295447056412E18,0.020428790694343526,1.107026942178689,0.0,0.028724377031937028
24,2028,11,18,3.1730362057635645E18,0.024099967676292598,1.1279017265218194,0.0,0.03396439778828514
26,2028,11,18,4.898224502314156E18,0.023018999820535308,1.1224254243436886,0.0,0.03236187025762781
28,2028,11,18,5.859174576972996E18,0.01883262794320077,1.098583978333862,0.0,0.026567964298967427
29,2028,11,18,1.481964993321812E18,0.024117308880072998,1.1287990942982176,0.0,0.03393983383378368
39,2028,11,18,8.617806463867117E18,0.026546593691993574,1.1426277050307185,0.0,0.03704489080153702
31,2028,11,19,6.492828447697523E18,0.02155346589179836,1.113982052062174,0.0,0.03041881100596072
20,2028,11,19,5.096996787781837E17,0.0280099594944561,1.1502511613152306,0.0,0.03941642445589109
34,2029,11,17,4.281117921937587E18,0.023915303350922526,1.1260105745296782,0.0,0.03403940155452244
37,2029,11,17,4.974214387304059E17,0.019517520468009534,1.1018300336136286,0.0,0.027645870715483144
29,2029,11,17,1.481964993321812E18,0.020960282166722286,1.1106628633375473,0.0,0.029575776069626827
22,2029,11,17,8.834479670273441E18,0.02501935315810528,1.13272806378013,0.0,0.035309160387389814
31,2029,11,18,6.492828447697523E18,0.020275037762215457,1.1070441299582234,0.0,0.028486774458549052
35,2029,11,18,2.797545246119503E18,0.030476837845526978,1.1650127259005256,0.0,0.04299901178041774
36,2029,11,18,4.898742477016446E18,0.021530568641863007,1.1134458684000508,0.0,0.030200158362916493
24,2029,11,18,3.1730362057635645E18,0.023602224972223845,1.1247928265563334,0.0,0.03308337650340716
27,2029,11,18,8.507560024639921E18,0.0219053954546638,1.1160197042417692,0.0,0.030621226830791336
30,2029,11,18,2.9539370702862316E18,0.025144929064190007,1.1342980699971665,0.0,0.035188872592081644
20,2029,11,18,5.096996787781837E17,0.03194364968763267,1.1738312934808786,0.0,0.04487830492021573
33,2029,11,19,2.861374886328272E18,0.02427363076491085,1.127568841384746,0.0,0.03458813410924666
38,2029,11,19,7.278710821350941E18,0.024465746694640987,1.1298007089949775,0.0,0.034366366141350864
23,2029,11,19,6.605295447056412E18,0.023073439705228824,1.1209341536561959,0.0,0.03279805471103035
25,2029,11,19,3.0688222562761073E18,0.020785888117313175,1.1093520774376717,0.0,0.02941214852705488
26,2029,11,19,4.898224502314156E18,0.02000508995521634,1.1050165962743073,0.0,0.028293227091814616
28,2029,11,19,5.859174576972996E18,0.01956955409346104,1.102335744268057,0.0,0.027615339669914883
21,2029,11,19,6.307363977605812E18,0.020704336630603844,1.1081798428618432,0.0,0.029235450437499765
39,2029,11,19,8.617806463867117E18,0.026152321287275328,1.1395146251449597,0.0,0.03723651394781306
38,2030,11,17,7.278710821350941E18,0.029282631699093297,1.1578381745652704,0.0,0.041411322242915966
26,2030,11,17,4.898224502314156E18,0.020418695216686204,1.1073833955329653,0.0,0.028851127513766315
28,2030,11,17,5.859174576972996E18,0.02004828258967994,1.106102987778875,0.0,0.02794179441614257
39,2030,11,17,8.617806463867117E18,0.02667055154875068,1.1418727055530524,0.0,0.0378288637638375
33,2030,11,18,2.861374886328272E18,0.023819110045842765,1.1260877784031824,0.0,0.033730478181306416
