id_sim,year,month,day,seed,CV Profit,Top20/Bottom20 Ratio,Bankruptcy Risk,Gini Index
294,2026,8,5,2.845830034239694E18,0.02698990007498356,1.1053012225658962,0.0,0.01971475287464289
286,2026,8,6,4.761185233657941E18,0.029181687650977676,1.1065023164918748,0.0,0.020512762649112073
298,2026,8,5,4.983645792114481E18,0.027420229154758814,1.101958821123543,0.0,0.019455303118196335
292,2026,8,6,3.0200617878779566E18,0.026575063032883654,1.1012810202989454,0.0,0.019067935359652444
293,2026,8,7,5.617863043828535E18,0.027645298075783746,1.100697887648312,0.0,0.019451818669524293
284,2026,8,5,6.005986921513206E18,0.02939742004143653,1.1078717563879894,0.0,0.020679594983679387
289,2026,8,5,4.5883026077742356E18,0.029180452266711204,1.1067429028961966,0.0,0.02043038291270817
296,2026,8,5,6.382099460904479E18,0.02590743710499564,1.0962491754608168,0.0,0.01836854888298026
299,2026,8,5,4.573612603220361E18,0.02916151217504431,1.1102348214756563,0.0,0.020924070282925623
297,2026,8,6,1.8995490211313254E17,0.02674767325476202,1.1034937008684635,0.0,0.019420823127720584
291,2026,8,4,9.102023961735639E17,0.02835747647393448,1.1083604688724595,0.0,0.02047540975447551
285,2026,8,4,5.547295844673057E18,0.028675325585007,1.1092489883708736,0.0,0.020607566968171835
280,2026,8,5,5.640733279973713E18,0.02395770563835629,1.0924341592374005,0.0,0.01743503039069347
295,2026,8,6,2.0171452079049892E18,0.032244339550401395,1.1180548145682876,0.0,0.022581888124826706
290,2026,8,6,6.035458547893711E18,0.027726993605469093,1.103927518362622,0.0,0.019702405070060016
283,2026,8,6,5.594090867782912E17,0.033937221701556,1.1239138223157432,0.0,0.023723754760063855
287,2026,8,6,3.836345349235617E18,0.02600233468956225,1.100715069055651,0.0,0.01896642016252185
288,2026,8,6,6.730945950873178E18,0.03273043444288366,1.120869499888648,0.0,0.02302371488569093
282,2026,8,6,6.35493686753437E18,0.024015225669503846,1.0896664631062303,0.0,0.01719474167605953
281,2026,8,5,7.321516021041606E18,0.027916897545196762,1.1051601547248335,0.0,0.020003675009361878
298,2027,8,5,4.983645792114481E18,0.024782784420177787,1.087852573253616,0.0,0.01723165448990718
283,2027,8,3,5.594090867782912E17,0.028655382270974663,1.1006625928245057,0.0,0.019638991906553816
281,2027,8,4,7.321516021041606E18,0.02342356639046676,1.0875934267437881,0.0,0.01681919486722499
286,2027,8,5,4.761185233657941E18,0.023297706452625477,1.0852249164775365,0.0,0.016452853215933018
294,2027,8,5,2.845830034239694E18,0.02422527024550559,1.0897179590030328,0.0,0.017208160985000612
293,2027,8,5,5.617863043828535E18,0.03333979038040378,1.1258329164087797,0.0,0.023758762020820546
296,2027,8,5,6.382099460904479E18,0.032052711918922,1.1204088484503092,0.0,0.022757227443974758
292,2027,8,4,3.0200617878779566E18,0.030785727111020875,1.1177564197737984,0.0,0.022150190403091467
289,2027,8,5,4.5883026077742356E18,0.02401440930337606,1.0884314950999547,0.0,0.01700573246531026
284,2027,8,4,6.005986921513206E18,0.026160243299586338,1.0981902406583388,0.0,0.018722168563663842
297,2027,8,5,1.8995490211313254E17,0.0231169962981484,1.08565298352267,0.0,0.01648538853961537
299,2027,8,6,4.573612603220361E18,0.02398767364923584,1.0915920260853602,0.0,0.01730443379377909
