id_sim,year,month,day,seed,CV Profit,Top20/Bottom20 Ratio,Bankruptcy Risk,Gini Index
240,2026,8,7,5.640733279973713E18,0.026066271039954604,1.098989410966606,0.0,0.01880410141316454
254,2026,8,5,2.845830034239694E18,0.025751277561251115,1.0978113061054235,0.0,0.018511938721758936
245,2026,8,4,5.547295844673057E18,0.026267380346907176,1.1003653521154861,0.0,0.018988116367335325
256,2026,8,6,6.382099460904479E18,0.025234427881418206,1.092351172439453,0.0,0.017815188287193074
255,2026,8,6,2.0171452079049892E18,0.030861995704660198,1.1136774754114265,0.0,0.021706234449507988
251,2026,8,4,9.102023961735639E17,0.024343567782230333,1.0928356600050941,0.0,0.017658378685563924
258,2026,8,6,4.983645792114481E18,0.027250506397922425,1.1007234678201585,0.0,0.019298866011824393
241,2026,8,5,7.321516021041606E18,0.027915561783393928,1.1022541338473644,0.0,0.0196541361920381
259,2026,8,5,4.573612603220361E18,0.028327641941549495,1.1083030528210798,0.0,0.020367615692249402
257,2026,8,7,1.8995490211313254E17,0.02671114528784776,1.1031461011426134,0.0,0.019419384489735594
244,2026,8,5,6.005986921513206E18,0.02891168092284323,1.104686905364187,0.0,0.020195893368784735
249,2026,8,5,4.5883026077742356E18,0.028018326867021694,1.100377649720929,0.0,0.01948524515495598
248,2026,8,6,6.730945950873178E18,0.03138028577190057,1.1177765498868313,0.0,0.022316962408591007
242,2026,8,8,6.35493686753437E18,0.024200794254134454,1.0883222665015317,0.0,0.017088287928533282
243,2026,8,6,5.594090867782912E17,0.03178912601129717,1.1180296546748636,0.0,0.022436584651637538
246,2026,8,7,4.761185233657941E18,0.03159320151609652,1.118867548367015,0.0,0.02247463433189123
252,2026,8,6,3.0200617878779566E18,0.028005688658934838,1.1054154326552261,0.0,0.02002888055805787
250,2026,8,7,6.035458547893711E18,0.028741256895141842,1.1061217893104336,0.0,0.020341097743406533
247,2026,8,6,3.836345349235617E18,0.024566689219213435,1.0958251185046648,0.0,0.01801671252952094
253,2026,8,6,5.617863043828535E18,0.027310585082099048,1.1002412682486853,0.0,0.019281713120821345
254,2027,8,5,2.845830034239694E18,0.02710400967207966,1.1026420892798467,0.0,0.019447422465425673
256,2027,8,6,6.382099460904479E18,0.02517615620332391,1.0941467033137784,0.0,0.018021717965203854
244,2027,8,6,6.005986921513206E18,0.02776790849036642,1.1049048577401646,0.0,0.019912086061871434
245,2027,8,5,5.547295844673057E18,0.03183572608368627,1.119062585855258,0.0,0.02262914559817022
240,2027,8,6,5.640733279973713E18,0.030281889823213223,1.1124710599052012,0.0,0.021448023293302976
251,2027,8,4,9.102023961735639E17,0.026631976206476768,1.1000347793298149,0.0,0.019068822916894927
258,2027,8,7,4.983645792114481E18,0.023734041314641182,1.0899891544379734,0.0,0.017137538649545647
257,2027,8,7,1.8995490211313254E17,0.023676113311320548,1.0887704296089495,0.0,0.016947567161206503
249,2027,8,6,4.5883026077742356E18,0.02359348876052843,1.089469012862611,0.0,0.01701262232093597
259,2027,8,6,4.573612603220361E18,0.025063983584579477,1.090794701721167,0.0,0.017545824903622262
241,2027,8,6,7.321516021041606E18,0.028238706618242987,1.1041274980115823,0.0,0.019892695484546512
243,2027,8,5,5.594090867782912E17,0.028000832366371582,1.1064370843554907,0.0,0.020145620185228842
255,2027,8,5,2.0171452079049892E18,0.02782092235717672,1.1022740051360762,0.0,0.01962005184492623
246,2027,8,5,4.761185233657941E18,0.024554479587252077,1.0915165691659348,0.0,0.01754190158846005
248,2027,8,5,6.730945950873178E18,0.024782514845075508,1.0900753616274586,0.0,0.01746114508735931
252,2027,8,4,3.0200617878779566E18,0.028785252585897897,1.1064643828128227,0.0,0.02042956281898863
242,2027,8,6,6.35493686753437E18,0.026160365736744167,1.0976184844656256,0.0,0.01856055147245384
253,2027,8,6,5.617863043828535E18,0.027223716714731575,1.1021145361701652,0.0,0.019542798940566538
250,2027,8,5,6.035458547893711E18,0.023878549140038414,1.0884487292644276,0.0,0.017008860136252243
247,2027,8,6,3.836345349235617E18,0.027779310516340146,1.1050084705366414,0.0,0.019842076189196072
244,2028,8,5,6.005986921513206E18,0.031021221050826487,1.116795543100332,0.0,0.022118958326352054
246,2028,8,5,4.761185233657941E18,0.022015328824908795,1.0826422803685158,0.0,0.01584590385756229
256,2028,8,5,6.382099460904479E18,0.023315818571571174,1.087641788644143,0.0,0.016673347104320207
245,2028,8,5,5.547295844673057E18,0.03256232307785656,1.1224143924846184,0.0,0.023203636854814292
259,2028,8,4,4.573612603220361E18,0.022331238871710173,1.0832903169685961,0.0,0.015998801442632302
254,2028,8,6,2.845830034239694E18,0.028539263666824983,1.1061653411862808,0.0,0.020287494744130333
243,2028,8,3,5.594090867782912E17,0.021050630947229247,1.07927058543256,0.0,0.015197995212595438
249,2028,8,5,4.5883026077742356E18,0.024433627579267477,1.0914280522141566,0.0,0.017448816331746705
240,2028,8,4,5.640733279973713E18,0.026482832873282958,1.0982979598199425,0.0,0.01879576871455855
258,2028,8,4,4.983645792114481E18,0.025723524224718783,1.0952074976602497,0.0,0.01828780472232492
257,2028,8,3,1.8995490211313254E17,0.024471209133490764,1.0930044487159245,0.0,0.017580488862542647
251,2028,8,3,9.102023961735639E17,0.025834901105937263,1.092929606433868,0.0,0.01805695323920201
252,2028,8,4,3.0200617878779566E18,0.030554320902655693,1.1146632888068368,0.0,0.021718085680605265
255,2028,8,4,2.0171452079049892E18,0.033303301813787385,1.1226823018153032,0.0,0.023452552088387483
241,2028,8,3,7.321516021041606E18,0.024883828652086912,1.094001933493046,0.0,0.017924874946595407
250,2028,8,3,6.035458547893711E18,0.024965593267795745,1.0931642949789087,0.0,0.017773129576146556
248,2028,8,4,6.730945950873178E18,0.022324829771319707,1.0817624301990376,0.0,0.0157900545811616
242,2028,8,4,6.35493686753437E18,0.03444039148056534,1.1310163278878935,0.0,0.024475383210218766
253,2028,8,4,5.617863043828535E18,0.025373775377199575,1.0943221606618998,0.0,0.018060672152753105
247,2028,8,4,3.836345349235617E18,0.03191082009832571,1.119517905290732,0.0,0.02266993959453647
245,2029,8,6,5.547295844673057E18,0.02680979764306181,1.100445851444573,0.0,0.019071548956148158
244,2029,8,5,6.005986921513206E18,0.030365971797254157,1.1123577566566543,0.0,0.021484678745956838
259,2029,8,5,4.573612603220361E18,0.026375789913399984,1.0935264557599487,0.0,0.018326145375006424
246,2029,8,7,4.761185233657941E18,0.02111763137759894,1.074526291244399,0.0,0.01472043563001548
256,2029,8,5,6.382099460904479E18,0.02507585929387749,1.0933294313807154,0.0,0.017834161030082698
251,2029,8,6,9.102023961735639E17,0.022362472559032696,1.083622711931808,0.0,0.015981768129074713
240,2029,8,6,5.640733279973713E18,0.026189942817159896,1.099564141821895,0.0,0.01885275602334347
257,2029,8,6,1.8995490211313254E17,0.027335700092650884,1.1011013566900956,0.0,0.01938863081275734
255,2029,8,6,2.0171452079049892E18,0.02847527130274845,1.1054106028496693,0.0,0.020088700598955074
254,2029,8,6,2.845830034239694E18,0.022064505084998486,1.0807614328854467,0.0,0.01566794680671868
243,2029,8,5,5.594090867782912E17,0.028919444869301245,1.110896373175385,0.0,0.020902879742136823
252,2029,8,5,3.0200617878779566E18,0.0361833626081981,1.1360186904608995,0.0,0.025719528206773513
258,2029,8,6,4.983645792114481E18,0.025317921313708358,1.0920138936715922,0.0,0.017811180963609136
249,2029,8,5,4.5883026077742356E18,0.025445998252339737,1.0946425244827576,0.0,0.018022960528849465
241,2029,8,6,7.321516021041606E18,0.025236016833875326,1.0958167140012,0.0,0.018151350237161013
250,2029,8,6,6.035458547893711E18,0.024794914653718855,1.0919483600766744,0.0,0.017625564273882698
248,2029,8,5,6.730945950873178E18,0.02429129135543254,1.0921224756035053,0.0,0.017518722409674604
253,2029,8,6,5.617863043828535E18,0.02652682080356092,1.1008325794828284,0.0,0.01909310655949113
247,2029,8,6,3.836345349235617E18,0.029228194151487242,1.1078535911252472,0.0,0.02063576437154882
242,2029,8,7,6.35493686753437E18,0.02536707020006334,1.0978837837401267,0.0,0.018478523810460886
245,2030,8,4,5.547295844673057E18,0.024075511481516376,1.0927946571343714,0.0,0.017514348818866855
255,2030,8,4,2.0171452079049892E18,0.03582631959300636,1.1284136224656616,0.0,0.024768313142847238
259,2030,8,6,4.573612603220361E18,0.022757654732197343,1.0842366041963807,0.0,0.01627225755971454
244,2030,8,5,6.005986921513206E18,0.0320588036402532,1.118568300330593,0.0,0.02257368763164479
257,2030,8,5,1.8995490211313254E17,0.026940491667675766,1.1017298245850853,0.0,0.01930845932702932
256,2030,8,7,6.382099460904479E18,0.02651471245250895,1.0986647471628623,0.0,0.01884123335252987
258,2030,8,7,4.983645792114481E18,0.02444090216886382,1.0923745695428484,0.0,0.0175735423750916
246,2030,8,5,4.761185233657941E18,0.015500093245971382,1.0582855768418273,0.0,0.01124927180249337
243,2030,8,5,5.594090867782912E17,0.033669035386943616,1.130135394654538,0.0,0.02427808014097157
251,2030,8,4,9.102023961735639E17,0.0284774647200547,1.105183106645343,0.0,0.020203212257139204
254,2030,8,6,2.845830034239694E18,0.027704142072421906,1.1033538973509835,0.0,0.01975119670494339
252,2030,8,4,3.0200617878779566E18,0.03695257831726344,1.1410530939455892,0.0,0.026312683447965036
249,2030,8,6,4.5883026077742356E18,0.020288103570314277,1.0766477635894536,0.0,0.01464985436813764
240,2030,8,5,5.640733279973713E18,0.021182775891986718,1.0803422506332296,0.0,0.015357231456055255
241,2030,8,6,7.321516021041606E18,0.027101630112008977,1.1011060277389615,0.0,0.01931424764259537
247,2030,8,4,3.836345349235617E18,0.027781359491693625,1.099977404490532,0.0,0.019302267716381816
242,2030,8,4,6.35493686753437E18,0.02977126362880995,1.1084612525772732,0.0,0.02093391970415273
250,2030,8,5,6.035458547893711E18,0.025099692230429894,1.095113151554748,0.0,0.018003028017062182
248,2030,8,5,6.730945950873178E18,0.023444968958665324,1.0878173451906235,0.0,0.016833366838910385
253,2030,8,6,5.617863043828535E18,0.026437989159482273,1.0989288330375047,0.0,0.018853726697156046
259,2031,8,5,4.573612603220361E18,0.022968316674152868,1.0862578608276166,0.0,0.016461438890721772
245,2031,8,6,5.547295844673057E18,0.026402926350684763,1.0985870091401373,0.0,0.01882874876369119
256,2031,8,5,6.382099460904479E18,0.026231032766892183,1.0991631485694424,0.0,0.018806899404734557
257,2031,8,5,1.8995490211313254E17,0.03259538867554555,1.1231586114247476,0.0,0.023156633958863897
255,2031,8,5,2.0171452079049892E18,0.03179112040435827,1.1220275186834703,0.0,0.02283053652556043
258,2031,8,5,4.983645792114481E18,0.02350123288486473,1.0879038807338333,0.0,0.01686643848892441
246,2031,8,5,4.761185233657941E18,0.020364999590883375,1.0753260179013167,0.0,0.014518829183004062
244,2031,8,6,6.005986921513206E18,0.023829799720748026,1.0929193106222452,0.0,0.017468643419947586
243,2031,8,5,5.594090867782912E17,0.026393068390805397,1.1023176783708766,0.0,0.019140368040969098
249,2031,8,4,4.5883026077742356E18,0.020741951310969415,1.077511391962301,0.0,0.014898186573672877
254,2031,8,6,2.845830034239694E18,0.023946421774392816,1.0895618205309532,0.0,0.01720185136712591
251,2031,8,6,9.102023961735639E17,0.02736142561222847,1.1022969386761026,0.0,0.01955388757926459
240,2031,8,5,5.640733279973713E18,0.02258395442997316,1.0815747785364116,0.0,0.015889722185399968
252,2031,8,4,3.0200617878779566E18,0.039470805568883806,1.1466430836009802,0.0,0.02773564674770079
242,2031,8,6,6.35493686753437E18,0.025359375039373036,1.0961479195129422,0.0,0.018260603833507603
241,2031,8,5,7.321516021041606E18,0.023724906224986384,1.0855460271265993,0.0,0.01665556503268701
247,2031,8,6,3.836345349235617E18,0.02708358722269117,1.1009932019301352,0.0,0.01929365586466478
250,2031,8,6,6.035458547893711E18,0.02489567663577599,1.0934642602793359,0.0,0.01776614634904465
253,2031,8,4,5.617863043828535E18,0.02748689983006048,1.1003251010699053,0.0,0.019411417372843714
248,2031,8,4,6.730945950873178E18,0.020311852396702933,1.0764250696898492,0.0,0.014650767140688211
259,2032,8,6,4.573612603220361E18,0.022562489880829387,1.0830813432113497,0.0,0.015982427370914237
245,2032,8,3,5.547295844673057E18,0.027806225564103962,1.1041984504363933,0.0,0.019832030501127633
256,2032,8,4,6.382099460904479E18,0.028820428742451613,1.1099374047880528,0.0,0.02072398607678644
258,2032,8,4,4.983645792114481E18,0.020515685353281982,1.0776711737991718,0.0,0.014861581197448244
255,2032,8,4,2.0171452079049892E18,0.031828216696382486,1.1182440801868223,0.0,0.02244587148232432
257,2032,8,2,1.8995490211313254E17,0.029266945596077995,1.111886094296527,0.0,0.021058537756095456
246,2032,8,4,4.761185233657941E18,0.02022405011688686,1.0747612808624187,0.0,0.014449391287905249
243,2032,8,4,5.594090867782912E17,0.02568026606840891,1.0977951543811542,0.0,0.018443795404226377
244,2032,8,3,6.005986921513206E18,0.027268719068616772,1.1020666108487989,0.0,0.019471808109661554
249,2032,8,3,4.5883026077742356E18,0.019700461795477422,1.0721018976890582,0.0,0.01399285511986836
