id,seed,protection_coefficient,max_soil_health,salinity_sensitivity_slope,salinity_sterility_threshold,sterility_penalty_rate,max_sterility_penalty,error_yield,fitness
252,4.307923921049272E17,0.45,0.75,0.15,3.1,0.065,0.25,0.14147200884922473,0.7073600442461236
253,4.307923921049272E17,0.55,0.85,0.15,3.1,0.075,0.25,0.07477287718327921,0.37386438591639604
254,4.307923921049272E17,0.45,0.85,0.15,9.8,0.065,0.25,0.04947615434839645,0.24738077174198225
255,4.307923921049272E17,0.45,0.85,0.2,3.1,0.09,0.25,0.04360203910717748,0.21801019553588738
256,4.307923921049272E17,0.45,0.85,0.15,3.1,0.09,0.15,0.04704224935868837,0.23521124679344185
257,4.307923921049272E17,0.45,0.8,0.15,6.4,0.06,0.25,0.08590839896940428,0.4295419948470214
258,4.307923921049272E17,0.45,0.8,0.15,3.1,0.06,0.25,0.08658540005910746,0.4329270002955373
259,4.307923921049272E17,0.45,0.95,0.15,3.1,0.075,0.25,0.10618009328076071,0.5309004664038035
260,4.307923921049272E17,0.45,0.85,0.15,3.1,0.1,0.25,0.04324129582108568,0.2162064791054284
261,4.307923921049272E17,0.45,0.85,0.15,5.9,0.065,0.25,0.04397528476712749,0.21987642383563744
262,4.307923921049272E17,0.45,0.85,0.15,3.1,0.085,0.25,0.04324129582108568,0.2162064791054284
263,4.307923921049272E17,0.45,0.85,0.15,6.4,0.085,0.25,0.04343430587824434,0.2171715293912217
264,4.307923921049272E17,0.45,0.85,0.15,3.1,0.095,0.25,0.04324129582108568,0.2162064791054284
265,4.307923921049272E17,0.45,0.85,0.15,8.1,0.085,0.25,0.04503228480917576,0.2251614240458788
266,4.307923921049272E17,0.3,0.85,0.15,3.1,0.065,0.25,0.06397748511376536,0.31988742556882677
267,4.307923921049272E17,0.3,0.85,0.15,6.4,0.085,0.25,0.06373156644329563,0.31865783221647814
268,4.307923921049272E17,0.3,0.85,0.15,3.1,0.06,0.25,0.06395822168894269,0.3197911084447135
269,4.307923921049272E17,0.2,0.85,0.15,6.4,0.085,0.25,0.09284812886938945,0.46424064434694723
270,4.307923921049272E17,0.45,0.85,0.15,5.7,0.085,0.25,0.04397528476712749,0.21987642383563744
271,4.307923921049272E17,0.45,0.85,0.15,3.1,0.085,0.2,0.04353722529782112,0.2176861264891056
272,4.307923921049272E17,0.45,0.85,0.15,3.1,0.095,0.2,0.04353722529782112,0.2176861264891056
273,4.307923921049272E17,0.45,0.85,0.15,3.1,0.05,0.25,0.043384660243286605,0.21692330121643302
274,4.307923921049272E17,0.4,0.85,0.15,3.1,0.095,0.25,0.04682898576985629,0.23414492884928145
275,4.307923921049272E17,0.4,0.85,0.15,3.1,0.075,0.25,0.04682898576985629,0.23414492884928145
276,4.307923921049272E17,0.45,0.85,0.15,3.1,0.095,0.15,0.04704224935868837,0.23521124679344185
277,4.307923921049272E17,0.7,0.85,0.15,3.1,0.075,0.25,0.07477287718327921,0.37386438591639604
278,4.307923921049272E17,0.7,0.85,0.15,3.1,0.06,0.25,0.07477287718327921,0.37386438591639604
279,4.307923921049272E17,0.45,0.85,0.15,6.7,0.075,0.25,0.043672328586979406,0.21836164293489702
280,4.307923921049272E17,0.45,0.85,0.15,3.1,0.01,0.25,0.05159173536013146,0.2579586768006573
281,4.307923921049272E17,0.45,0.85,0.15,8.6,0.01,0.25,0.05312767293954934,0.2656383646977467
282,4.307923921049272E17,0.45,0.85,0.15,3.1,0.09,0.2,0.04353722529782112,0.2176861264891056
283,4.307923921049272E17,0.45,0.85,0.15,9.5,0.07,0.25,0.04817509335230577,0.24087546676152885
284,4.307923921049272E17,0.45,0.85,0.2,3.1,0.095,0.25,0.04360203910717748,0.21801019553588738
285,4.307923921049272E17,0.45,0.85,0.25,3.1,0.09,0.25,0.04402080891726749,0.22010404458633748
286,4.307923921049272E17,0.45,0.95,0.15,3.1,0.085,0.25,0.10617812114067349,0.5308906057033674
287,4.307923921049272E17,0.45,0.95,0.15,3.1,0.1,0.25,0.10617812114067349,0.5308906057033674
288,4.307923921049272E17,0.45,0.85,0.15,9.7,0.075,0.25,0.04842956918644038,0.2421478459322019
289,4.307923921049272E17,0.45,0.85,0.15,9.7,0.05,0.25,0.04842956918644038,0.2421478459322019
290,4.307923921049272E17,0.45,0.85,0.15,3.1,0.045,0.25,0.04343409230591874,0.2171704615295937
291,4.307923921049272E17,0.4,0.85,0.15,3.1,0.085,0.25,0.04682898576985629,0.23414492884928145
292,4.307923921049272E17,0.45,0.85,0.35,3.1,0.075,0.25,0.04502617861896001,0.22513089309480006
293,4.307923921049272E17,0.45,0.85,0.35,3.1,0.085,0.25,0.04502572803201234,0.22512864016006168
294,4.307923921049272E17,0.45,0.85,0.3,3.1,0.09,0.25,0.044495966947206346,0.22247983473603172
295,4.307923921049272E17,0.45,0.85,0.15,3.8,0.085,0.25,0.04365566983670326,0.21827834918351632
296,4.307923921049272E17,0.45,0.85,0.15,3.8,0.09,0.25,0.04365566983670326,0.21827834918351632
297,4.307923921049272E17,0.45,1.0,0.15,3.1,0.06,0.25,0.16234471053970928,0.8117235526985465
298,4.307923921049272E17,0.45,0.85,0.15,3.1,0.07,0.5,0.07603132559470249,0.38015662797351246
299,4.307923921049272E17,0.45,0.85,0.35,3.1,0.06,0.25,0.045061479072503886,0.22530739536251942
300,4.307923921049272E17,0.45,0.85,0.35,3.1,0.1,0.25,0.04502572803201234,0.22512864016006168
301,4.307923921049272E17,0.45,0.85,0.15,3.1,0.02,0.25,0.04515415449245098,0.22577077246225488
302,4.307923921049272E17,0.45,0.85,0.15,7.4,0.06,0.25,0.0439388403515452,0.21969420175772603
303,4.307923921049272E17,0.25,0.85,0.15,3.1,0.05,0.25,0.07660740589694341,0.3830370294847171
304,4.307923921049272E17,0.45,0.85,0.15,3.1,0.065,0.4,0.058764888833535235,0.29382444416767617
305,4.307923921049272E17,0.25,0.85,0.15,3.1,0.095,0.25,0.07660740589694341,0.3830370294847171
306,4.307923921049272E17,0.45,0.85,0.45,3.1,0.05,0.25,0.04628997948919904,0.2314498974459952
307,4.307923921049272E17,0.45,0.85,0.15,3.1,0.09,0.4,0.059225735673865326,0.29612867836932666
308,4.307923921049272E17,0.45,0.95,0.15,3.1,0.07,0.25,0.10621945570488964,0.5310972785244482
309,4.307923921049272E17,0.45,0.85,0.15,5.2,0.1,0.25,0.04397528476712749,0.21987642383563744
310,4.307923921049272E17,0.45,0.85,0.15,5.2,0.09,0.25,0.04397528476712749,0.21987642383563744
311,4.307923921049272E17,0.45,0.7,0.15,3.1,0.095,0.25,0.19858169017641214,0.9929084508820607
312,4.307923921049272E17,0.45,0.7,0.15,3.1,0.07,0.25,0.19856552023649743,0.9928276011824871
313,4.307923921049272E17,0.45,0.85,0.3,3.1,0.085,0.25,0.044495966947206346,0.22247983473603172
314,4.307923921049272E17,0.45,0.85,0.3,3.1,0.075,0.25,0.044496520147655885,0.2224826007382794
315,4.307923921049272E17,0.45,0.95,0.15,3.1,0.095,0.25,0.10617812114067349,0.5308906057033674
316,4.307923921049272E17,0.45,0.85,0.15,3.1,0.065,0.3,0.04617822327121498,0.2308911163560749
317,4.307923921049272E17,0.45,1.0,0.15,3.1,0.07,0.25,0.16224327579076106,0.8112163789538053
318,4.307923921049272E17,0.45,0.85,0.15,8.5,0.1,0.25,0.04451619240112241,0.22258096200561206
319,4.307923921049272E17,0.45,0.85,0.45,3.1,0.1,0.25,0.046241359901425125,0.23120679950712564
320,4.307923921049272E17,0.45,0.85,0.15,8.5,0.065,0.25,0.04451619240112241,0.22258096200561206
321,4.307923921049272E17,0.45,0.75,0.15,3.1,0.07,0.25,0.14149026925985278,0.7074513462992639
322,4.307923921049272E17,0.3,0.85,0.15,3.1,0.06,0.15,0.047767662465781166,0.23883831232890584
323,4.307923921049272E17,0.3,0.85,0.15,8.6,0.07,0.25,0.06298529228771305,0.31492646143856523
324,4.307923921049272E17,0.45,0.85,0.15,6.5,0.085,0.25,0.04354734857652714,0.2177367428826357
325,4.307923921049272E17,0.45,0.85,0.15,2.0,0.095,0.25,0.04350963601287449,0.21754818006437246
326,4.307923921049272E17,0.45,0.85,0.15,2.0,0.06,0.25,0.0434496207672221,0.21724810383611048
327,4.307923921049272E17,0.45,0.8,0.15,3.1,0.065,0.25,0.08659538315886284,0.4329769157943142
328,4.307923921049272E17,0.45,0.8,0.15,3.1,0.07,0.25,0.08660567085236504,0.4330283542618252
329,4.307923921049272E17,0.45,0.85,0.15,9.6,0.07,0.25,0.04842956918644038,0.2421478459322019
330,4.307923921049272E17,0.45,1.0,0.15,3.1,0.085,0.25,0.16220344018087857,0.8110172009043928
331,4.307923921049272E17,0.45,0.9,0.15,3.1,0.05,0.25,0.056252482688431735,0.2812624134421587
332,4.307923921049272E17,0.45,0.85,0.15,2.2,0.075,0.25,0.043444262085982704,0.21722131042991352
333,4.307923921049272E17,0.45,0.85,0.15,2.2,0.09,0.25,0.04349457134087288,0.2174728567043644
334,4.307923921049272E17,0.45,0.85,0.25,3.1,0.05,0.25,0.04413151615114544,0.2206575807557272
335,4.307923921049272E17,0.45,0.85,0.45,3.1,0.09,0.25,0.046241359901425125,0.23120679950712564
336,4.307923921049272E17,0.45,0.85,0.45,3.1,0.095,0.25,0.046241359901425125,0.23120679950712564
337,4.307923921049272E17,0.7,0.85,0.15,3.1,0.09,0.25,0.07477287718327921,0.37386438591639604
338,4.307923921049272E17,0.45,0.85,0.25,3.1,0.06,0.25,0.04407191605759003,0.22035958028795016
339,4.307923921049272E17,0.45,0.85,0.15,7.2,0.065,0.25,0.0439388403515452,0.21969420175772603
340,4.307923921049272E17,0.65,0.85,0.15,3.1,0.05,0.25,0.07477287718327921,0.37386438591639604
341,4.307923921049272E17,0.45,0.8,0.15,3.1,0.095,0.25,0.08661402032672308,0.43307010163361537
342,4.307923921049272E17,0.45,0.85,0.1,3.1,0.075,0.25,0.04294102144236166,0.2147051072118083
343,4.307923921049272E17,0.45,0.85,0.1,3.1,0.09,0.25,0.042940041542585974,0.21470020771292986
344,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.25,0.042940041542585974,0.21470020771292986
345,4.307923921049272E17,0.45,0.85,0.1,3.1,0.085,0.25,0.042940041542585974,0.21470020771292986
346,4.307923921049272E17,0.45,0.85,0.1,3.1,0.075,0.35,0.0508479715956719,0.2542398579783595
347,4.307923921049272E17,0.45,0.85,0.1,3.1,0.1,0.25,0.042940041542585974,0.21470020771292986
348,4.307923921049272E17,0.45,0.85,0.1,3.1,0.01,0.25,0.05198019888729841,0.25990099443649206
349,4.307923921049272E17,0.45,0.8,0.1,3.1,0.1,0.25,0.08619546903357617,0.43097734516788083
350,4.307923921049272E17,0.45,0.75,0.1,3.1,0.09,0.25,0.1411062444832488,0.705531222416244
351,4.307923921049272E17,0.45,0.85,0.1,3.1,0.03,0.25,0.043321285858030564,0.21660642929015284
352,4.307923921049272E17,0.45,0.85,0.1,3.1,0.09,0.4,0.05828723928395161,0.29143619641975804
353,4.307923921049272E17,0.45,0.85,0.1,3.8,0.09,0.25,0.043397149999012785,0.21698574999506393
354,4.307923921049272E17,0.45,0.75,0.1,3.1,0.1,0.25,0.1411062444832488,0.705531222416244
355,4.307923921049272E17,0.45,0.85,0.15,2.9,0.095,0.25,0.04324129582108568,0.2162064791054284
356,4.307923921049272E17,0.45,0.85,0.1,3.1,0.075,0.3,0.04555299069802637,0.22776495349013184
357,4.307923921049272E17,0.45,0.8,0.15,2.9,0.095,0.25,0.08661402032672308,0.43307010163361537
358,4.307923921049272E17,0.45,0.85,0.1,5.4,0.1,0.25,0.043742949147322095,0.21871474573661048
359,4.307923921049272E17,0.45,0.85,0.1,3.1,0.05,0.25,0.04309992691187913,0.21549963455939566
360,4.307923921049272E17,0.45,0.85,0.15,4.2,0.1,0.25,0.04365566983670326,0.21827834918351632
361,4.307923921049272E17,0.45,1.0,0.15,3.1,0.095,0.25,0.16220344018087857,0.8110172009043928
362,4.307923921049272E17,0.45,0.85,0.35,3.1,0.09,0.25,0.04502572803201234,0.22512864016006168
363,4.307923921049272E17,0.45,0.85,0.15,3.1,0.09,0.45,0.06776305206317933,0.33881526031589665
364,4.307923921049272E17,0.45,0.85,0.1,3.1,0.02,0.25,0.04509879027755038,0.22549395138775188
365,4.307923921049272E17,0.45,0.9,0.1,3.1,0.1,0.25,0.05615636285808365,0.28078181429041826
366,4.307923921049272E17,0.45,0.85,0.25,3.1,0.085,0.25,0.04402080891726749,0.22010404458633748
367,4.307923921049272E17,0.45,0.95,0.1,3.1,0.075,0.25,0.10657935535181978,0.5328967767590989
368,4.307923921049272E17,0.45,0.85,0.1,6.1,0.05,0.25,0.043742949147322095,0.21871474573661048
369,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.25,0.042940041542585974,0.21470020771292986
370,4.307923921049272E17,0.45,0.85,0.1,2.7,0.085,0.25,0.042940041542585974,0.21470020771292986
371,4.307923921049272E17,0.45,0.85,0.1,3.1,0.055,0.25,0.043047472029286174,0.21523736014643086
372,4.307923921049272E17,0.45,0.85,0.1,4.1,0.09,0.25,0.043397149999012785,0.21698574999506393
373,4.307923921049272E17,0.45,0.85,0.1,3.1,0.1,0.2,0.04367931270190509,0.21839656350952544
374,4.307923921049272E17,0.45,0.85,0.1,2.7,0.1,0.25,0.042940041542585974,0.21470020771292986
375,4.307923921049272E17,0.45,0.85,0.1,8.3,0.05,0.25,0.04486998897710728,0.2243499448855364
376,4.307923921049272E17,0.25,0.85,0.1,3.1,0.075,0.25,0.06850476002732676,0.3425238001366338
377,4.307923921049272E17,0.25,0.85,0.1,3.1,0.085,0.25,0.06850476002732676,0.3425238001366338
378,4.307923921049272E17,0.25,0.85,0.1,2.7,0.1,0.25,0.06850476002732676,0.3425238001366338
379,4.307923921049272E17,0.45,0.8,0.1,3.1,0.055,0.25,0.08616009570615492,0.4308004785307746
380,4.307923921049272E17,0.45,0.85,0.1,3.1,0.075,0.4,0.058020596381602806,0.29010298190801403
381,4.307923921049272E17,0.45,0.85,0.1,9.9,0.1,0.25,0.04968205649031403,0.24841028245157015
382,4.307923921049272E17,0.45,0.85,0.1,9.9,0.085,0.25,0.04968205649031403,0.24841028245157015
383,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.4,0.05828723928395161,0.29143619641975804
384,4.307923921049272E17,0.45,0.85,0.1,2.7,0.075,0.25,0.04294102144236166,0.2147051072118083
385,4.307923921049272E17,0.45,0.85,0.1,3.1,0.045,0.25,0.04315456232410537,0.21577281162052683
386,4.307923921049272E17,0.45,0.85,0.1,10.0,0.09,0.25,0.05053346736723772,0.2526673368361886
387,4.307923921049272E17,0.45,0.85,0.1,2.7,0.095,0.25,0.042940041542585974,0.21470020771292986
388,4.307923921049272E17,0.45,0.85,0.1,7.0,0.1,0.25,0.043527338091463696,0.21763669045731848
389,4.307923921049272E17,0.45,0.85,0.1,6.1,0.075,0.25,0.043742949147322095,0.21871474573661048
390,4.307923921049272E17,0.45,0.85,0.1,6.1,0.085,0.25,0.043742949147322095,0.21871474573661048
391,4.307923921049272E17,0.45,0.85,0.1,7.6,0.095,0.25,0.044435583718719356,0.22217791859359678
392,4.307923921049272E17,0.45,0.9,0.1,3.1,0.095,0.25,0.05615636285808365,0.28078181429041826
393,4.307923921049272E17,0.45,0.85,0.4,3.1,0.1,0.25,0.04560818948903978,0.2280409474451989
394,4.307923921049272E17,0.25,0.85,0.1,2.7,0.085,0.25,0.06850476002732676,0.3425238001366338
395,4.307923921049272E17,0.45,0.85,0.1,5.0,0.085,0.25,0.043742949147322095,0.21871474573661048
396,4.307923921049272E17,0.45,0.85,0.1,2.7,0.07,0.25,0.042960734950524944,0.2148036747526247
397,4.307923921049272E17,0.35,0.85,0.1,3.1,0.09,0.25,0.05258760377267668,0.2629380188633834
398,4.307923921049272E17,0.45,0.8,0.1,3.1,0.085,0.25,0.08619546903357617,0.43097734516788083
399,4.307923921049272E17,0.45,0.85,0.1,2.2,0.085,0.25,0.043101876856467325,0.21550938428233662
400,4.307923921049272E17,0.6,0.85,0.1,2.7,0.09,0.25,0.07477287718327921,0.37386438591639604
401,4.307923921049272E17,0.45,1.0,0.1,2.7,0.1,0.25,0.16266352338805093,0.8133176169402546
402,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.3,0.04556945698375635,0.22784728491878176
403,4.307923921049272E17,0.25,0.85,0.1,3.1,0.09,0.25,0.06850476002732676,0.3425238001366338
404,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.5,0.07629265027370569,0.38146325136852843
405,4.307923921049272E17,0.45,0.85,0.1,3.1,0.085,0.5,0.076029951531598,0.38014975765799
406,4.307923921049272E17,0.45,0.85,0.1,3.1,0.085,0.4,0.058199406289151184,0.29099703144575595
407,4.307923921049272E17,0.45,0.85,0.1,2.7,0.1,0.4,0.058391014719592085,0.2919550735979604
408,4.307923921049272E17,0.45,0.85,0.1,3.1,0.1,0.4,0.058391014719592085,0.2919550735979604
409,4.307923921049272E17,0.45,0.85,0.1,3.2,0.09,0.25,0.042940041542585974,0.21470020771292986
410,4.307923921049272E17,0.25,0.85,0.1,2.7,0.09,0.25,0.06850476002732676,0.3425238001366338
411,4.307923921049272E17,0.45,0.85,0.1,2.4,0.09,0.25,0.0431149516765775,0.2155747583828875
412,4.307923921049272E17,0.45,0.85,0.45,2.7,0.1,0.25,0.046241359901425125,0.23120679950712564
413,4.307923921049272E17,0.45,0.85,0.1,2.3,0.085,0.25,0.043101876856467325,0.21550938428233662
414,4.307923921049272E17,0.45,0.85,0.1,3.1,0.035,0.25,0.043214062072483565,0.21607031036241783
415,4.307923921049272E17,0.45,0.8,0.1,2.4,0.09,0.25,0.08669898828071189,0.43349494140355943
416,4.307923921049272E17,0.45,0.8,0.1,3.1,0.09,0.25,0.08619546903357617,0.43097734516788083
417,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.35,0.05095943134687075,0.2547971567343537
418,4.307923921049272E17,0.45,0.75,0.1,3.2,0.09,0.25,0.1411062444832488,0.705531222416244
419,4.307923921049272E17,0.45,0.85,0.1,4.4,0.095,0.25,0.043397149999012785,0.21698574999506393
420,4.307923921049272E17,0.65,0.85,0.1,3.2,0.09,0.25,0.07477287718327921,0.37386438591639604
421,4.307923921049272E17,0.45,0.85,0.1,4.4,0.09,0.25,0.043397149999012785,0.21698574999506393
422,4.307923921049272E17,0.45,0.85,0.4,3.2,0.09,0.25,0.04560818948903978,0.2280409474451989
423,4.307923921049272E17,0.45,0.85,0.1,3.2,0.1,0.25,0.042940041542585974,0.21470020771292986
424,4.307923921049272E17,0.45,0.85,0.1,2.7,0.06,0.25,0.04301498255383746,0.2150749127691873
425,4.307923921049272E17,0.45,0.85,0.1,3.1,0.06,0.25,0.04301498255383746,0.2150749127691873
426,4.307923921049272E17,0.45,0.85,0.1,3.2,0.085,0.25,0.042940041542585974,0.21470020771292986
427,4.307923921049272E17,0.45,0.85,0.2,2.7,0.095,0.25,0.04360203910717748,0.21801019553588738
428,4.307923921049272E17,0.5,0.85,0.1,2.7,0.085,0.25,0.06605163262357037,0.3302581631178519
429,4.307923921049272E17,0.45,0.85,0.1,2.7,0.1,0.15,0.04763067269197241,0.23815336345986204
430,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.15,0.04763067269197241,0.23815336345986204
431,4.307923921049272E17,0.45,0.9,0.1,3.2,0.09,0.25,0.05615636285808365,0.28078181429041826
432,4.307923921049272E17,0.35,0.85,0.1,3.1,0.085,0.25,0.05258760377267668,0.2629380188633834
433,4.307923921049272E17,0.45,0.9,0.1,2.7,0.085,0.25,0.05615636285808365,0.28078181429041826
434,4.307923921049272E17,0.45,0.85,0.1,4.5,0.09,0.25,0.043742949147322095,0.21871474573661048
435,4.307923921049272E17,0.45,0.85,0.1,8.4,0.1,0.25,0.04486998897710728,0.2243499448855364
436,4.307923921049272E17,0.45,0.85,0.1,2.1,0.09,0.25,0.0431149516765775,0.2155747583828875
437,4.307923921049272E17,0.45,0.85,0.1,3.1,0.085,0.2,0.04367931270190509,0.21839656350952544
438,4.307923921049272E17,0.45,0.95,0.1,3.1,0.095,0.25,0.1065773364614982,0.5328866823074909
439,4.307923921049272E17,0.45,0.85,0.1,3.2,0.095,0.25,0.042940041542585974,0.21470020771292986
440,4.307923921049272E17,0.45,0.85,0.3,2.7,0.1,0.25,0.044495966947206346,0.22247983473603172
441,4.307923921049272E17,0.45,0.85,0.1,10.0,0.085,0.25,0.05053346736723772,0.2526673368361886
442,4.307923921049272E17,0.45,0.85,0.1,2.7,0.01,0.25,0.05198019888729841,0.25990099443649206
443,4.307923921049272E17,0.45,0.7,0.3,2.7,0.1,0.25,0.1997426116315146,0.998713058157573
444,4.307923921049272E17,0.45,0.85,0.1,3.1,0.09,0.15,0.04763067269197241,0.23815336345986204
445,4.307923921049272E17,0.45,0.7,0.1,3.2,0.09,0.25,0.1982114709557029,0.9910573547785145
446,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.15,0.04763067269197241,0.23815336345986204
447,4.307923921049272E17,0.45,0.85,0.1,2.7,0.085,0.15,0.04763067269197241,0.23815336345986204
448,4.307923921049272E17,0.45,0.85,0.1,2.9,0.1,0.25,0.042940041542585974,0.21470020771292986
449,4.307923921049272E17,0.45,0.85,0.25,3.1,0.095,0.25,0.04402080891726749,0.22010404458633748
450,4.307923921049272E17,0.45,0.85,0.1,2.7,0.05,0.25,0.04309992691187913,0.21549963455939566
451,4.307923921049272E17,0.45,0.85,0.1,3.2,0.05,0.25,0.04309992691187913,0.21549963455939566
452,4.307923921049272E17,0.25,0.85,0.1,3.1,0.05,0.25,0.06850476002732676,0.3425238001366338
453,4.307923921049272E17,0.25,0.85,0.1,2.7,0.095,0.25,0.06850476002732676,0.3425238001366338
454,4.307923921049272E17,0.45,0.85,0.1,6.5,0.09,0.25,0.04339352675947319,0.21696763379736594
455,4.307923921049272E17,0.45,0.95,0.1,2.7,0.1,0.25,0.1065773364614982,0.5328866823074909
456,4.307923921049272E17,0.45,0.85,0.1,2.7,0.1,0.2,0.04367931270190509,0.21839656350952544
457,4.307923921049272E17,0.45,0.8,0.1,2.7,0.095,0.25,0.08619546903357617,0.43097734516788083
458,4.307923921049272E17,0.35,0.85,0.1,2.7,0.1,0.25,0.05269393208543257,0.26346966042716286
459,4.307923921049272E17,0.45,0.85,0.1,2.7,0.015,0.25,0.04805939935277052,0.24029699676385258
460,4.307923921049272E17,0.45,0.85,0.1,2.7,0.085,0.2,0.04367931270190509,0.21839656350952544
461,4.307923921049272E17,0.45,0.85,0.1,8.5,0.1,0.25,0.04453964672535922,0.22269823362679608
462,4.307923921049272E17,0.45,0.85,0.1,2.7,0.095,0.45,0.0669262148315194,0.334631074157597
463,4.307923921049272E17,0.45,0.8,0.1,3.2,0.09,0.25,0.08619546903357617,0.43097734516788083
464,4.307923921049272E17,0.45,0.85,0.35,2.7,0.085,0.25,0.04502572803201234,0.22512864016006168
465,4.307923921049272E17,0.45,0.85,0.1,3.1,0.04,0.25,0.043199726137591606,0.21599863068795802
466,4.307923921049272E17,0.45,0.85,0.1,2.7,0.04,0.25,0.043199726137591606,0.21599863068795802
467,4.307923921049272E17,0.45,0.85,0.4,3.1,0.09,0.25,0.04560818948903978,0.2280409474451989
468,4.307923921049272E17,0.45,0.85,0.4,3.2,0.095,0.25,0.04560818948903978,0.2280409474451989
469,4.307923921049272E17,0.45,0.85,0.1,5.9,0.095,0.25,0.043742949147322095,0.21871474573661048
470,4.307923921049272E17,0.45,0.85,0.1,5.9,0.085,0.25,0.043742949147322095,0.21871474573661048
471,4.307923921049272E17,0.45,1.0,0.1,3.2,0.085,0.25,0.16266352338805093,0.8133176169402546
472,4.307923921049272E17,0.4,0.85,0.1,2.7,0.085,0.25,0.045288526239289514,0.22644263119644759
473,4.307923921049272E17,0.4,0.85,0.1,2.7,0.095,0.25,0.045288526239289514,0.22644263119644759
474,4.307923921049272E17,0.4,0.85,0.1,3.1,0.095,0.25,0.045288526239289514,0.22644263119644759
475,4.307923921049272E17,0.4,0.85,0.1,2.7,0.1,0.25,0.045288526239289514,0.22644263119644759
476,4.307923921049272E17,0.45,0.85,0.1,3.1,0.025,0.25,0.0436868133406294,0.218434066703147
477,4.307923921049272E17,0.45,0.85,0.4,2.7,0.09,0.25,0.04560818948903978,0.2280409474451989
478,4.307923921049272E17,0.3,0.85,0.1,3.2,0.09,0.25,0.05772723260663804,0.28863616303319023
479,4.307923921049272E17,0.45,0.85,0.3,3.2,0.09,0.25,0.044495966947206346,0.22247983473603172
480,4.307923921049272E17,0.45,0.85,0.1,2.7,0.035,0.25,0.043214062072483565,0.21607031036241783
481,4.307923921049272E17,0.45,0.95,0.1,3.2,0.095,0.25,0.1065773364614982,0.5328866823074909
482,4.307923921049272E17,0.45,0.85,0.1,3.2,0.015,0.25,0.04805939935277052,0.24029699676385258
483,4.307923921049272E17,0.45,0.85,0.3,3.1,0.1,0.25,0.044495966947206346,0.22247983473603172
484,4.307923921049272E17,0.45,0.85,0.3,2.7,0.095,0.25,0.044495966947206346,0.22247983473603172
485,4.307923921049272E17,0.45,0.85,0.1,3.1,0.07,0.25,0.042960734950524944,0.2148036747526247
486,4.307923921049272E17,0.45,0.85,0.1,9.3,0.09,0.25,0.04782313903909409,0.23911569519547043
487,4.307923921049272E17,0.45,0.85,0.1,9.3,0.095,0.25,0.04782313903909409,0.23911569519547043
488,4.307923921049272E17,0.45,0.85,0.1,5.5,0.085,0.25,0.043742949147322095,0.21871474573661048
489,4.307923921049272E17,0.45,0.85,0.1,3.1,0.095,0.4,0.05833889295659362,0.2916944647829681
490,4.307923921049272E17,0.5,0.85,0.1,2.7,0.1,0.25,0.06592056274308496,0.32960281371542477
491,4.307923921049272E17,0.45,0.85,0.1,8.6,0.095,0.25,0.04491756287656432,0.2245878143828216
492,4.307923921049272E17,0.45,0.85,0.1,6.9,0.1,0.25,0.043527338091463696,0.21763669045731848
493,4.307923921049272E17,0.45,0.85,0.45,3.1,0.085,0.25,0.046241359901425125,0.23120679950712564
494,4.307923921049272E17,0.45,0.95,0.1,3.1,0.1,0.25,0.1065773364614982,0.5328866823074909
495,4.307923921049272E17,0.3,0.85,0.1,2.7,0.085,0.25,0.05800286151751292,0.2900143075875646
496,4.307923921049272E17,0.45,0.85,0.1,2.7,0.09,0.5,0.07616077835016026,0.3808038917508013
497,4.307923921049272E17,0.45,1.0,0.1,3.1,0.095,0.25,0.16266352338805093,0.8133176169402546
498,4.307923921049272E17,0.45,1.0,0.1,3.1,0.1,0.25,0.16266352338805093,0.8133176169402546
499,4.307923921049272E17,0.45,0.85,0.1,2.7,0.08,0.25,0.042940041542585974,0.21470020771292986
500,4.307923921049272E17,0.45,0.85,0.1,3.1,0.08,0.25,0.042940041542585974,0.21470020771292986
501,4.307923921049272E17,0.45,0.85,0.1,3.2,0.08,0.25,0.042940041542585974,0.21470020771292986
502,4.307923921049272E17,0.4,0.85,0.1,3.1,0.09,0.25,0.045288526239289514,0.22644263119644759
503,4.307923921049272E17,0.45,0.85,0.1,2.7,0.1,0.45,0.06704328107518803,0.33521640537594016
504,4.307923921049272E17,0.45,0.85,0.1,9.6,0.09,0.25,0.048603627077298865,0.24301813538649433
505,4.307923921049272E17,0.7,0.85,0.1,3.1,0.09,0.25,0.07477287718327921,0.37386438591639604
506,4.307923921049272E17,0.45,0.85,0.4,2.7,0.095,0.25,0.04560818948903978,0.2280409474451989
507,4.307923921049272E17,0.6,0.85,0.1,3.1,0.085,0.25,0.07477287718327921,0.37386438591639604
508,4.307923921049272E17,0.45,0.7,0.1,2.7,0.095,0.25,0.1982114709557029,0.9910573547785145
509,4.307923921049272E17,0.45,0.85,0.1,3.2,0.025,0.25,0.0436868133406294,0.218434066703147
