id,seed,rue_efficiency_factor,pest_infection_prob,pest_daily_increment,daily_water_loss_mm,max_water_capacity,max_toxicity_penalty,error_yield,error_pesticide,error_water,fitness
861,3.993681220280917E18,0.6212121643590006,0.7936341991636864,0.02463615858992209,10.13048802125918,115.22396174795047,0.6852116934902848,0.007253011531788525,0.04606222654351006,0.09721326127207751,0.2158056031334728
860,6.583393530656029E18,0.6212121643590006,0.7936341991636864,0.02463615858992209,10.13048802125918,115.22396174795047,0.6852116934902848,0.0072471591986613074,0.047561173229622285,0.09721326127207751,0.21724602648831287
863,1.6398957382076682E18,0.6212121643590006,0.7936341991636864,0.02463615858992209,10.13048802125918,115.22396174795047,0.6852116934902848,0.007252288727869191,0.04569761789013152,0.09721326127207751,0.21543376644090095
867,1.6398957382076682E18,0.5516540374955994,0.7842359839118888,0.02473323687220568,9.649750824086514,112.72928345257763,0.649815834948318,0.009664150797878199,0.050478042456652036,0.10794734710657286,0.25506689754200684
866,4.750742346495651E18,0.5516540374955994,0.7842359839118888,0.02473323687220568,9.649750824086514,112.72928345257763,0.649815834948318,0.009656772617207904,0.05286825473991253,0.10794734710657286,0.25738332801856445
864,6.583393530656029E18,0.5516540374955994,0.7842359839118888,0.02473323687220568,9.649750824086514,112.72928345257763,0.649815834948318,0.009656230182748813,0.05228082968724689,0.10794734710657286,0.2567904786213079
865,3.993681220280917E18,0.5516540374955994,0.7842359839118888,0.02473323687220568,9.649750824086514,112.72928345257763,0.649815834948318,0.009666200875036241,0.05177442877977644,0.10794734710657286,0.25638378463671174
871,1.6398957382076682E18,0.6016811826505708,0.7745408210700341,0.031016755235047506,10.505669169018626,111.26131753061055,0.6365170774207336,0.00642014960286824,0.04253767622751587,0.09003461255831548,0.19677378481451374
869,3.993681220280917E18,0.6016811826505708,0.7745408210700341,0.031016755235047506,10.505669169018626,111.26131753061055,0.6365170774207336,0.00643432713503551,0.042213579646734604,0.09003461255831548,0.1965914635554052
868,6.583393530656029E18,0.6016811826505708,0.7745408210700341,0.031016755235047506,10.505669169018626,111.26131753061055,0.6365170774207336,0.006423794281023529,0.04083616917841501,0.09003461255831548,0.19510872454696576
870,4.750742346495651E18,0.6016811826505708,0.7745408210700341,0.031016755235047506,10.505669169018626,111.26131753061055,0.6365170774207336,0.0064493061357219356,0.041767946848160716,0.09003461255831548,0.19629562076369556
872,6.583393530656029E18,0.6055246200966237,0.750696539058071,0.029541516490026027,10.889147527779167,110.53305876900522,0.624312812015553,0.0066541718003354355,0.007433965321666039,0.08650528428134781,0.1604809676063682
875,1.6398957382076682E18,0.6055246200966237,0.750696539058071,0.029541516490026027,10.889147527779167,110.53305876900522,0.624312812015553,0.0066568011414734505,0.008142926592124315,0.08650528428134781,0.16121622228820665
874,4.750742346495651E18,0.6055246200966237,0.750696539058071,0.029541516490026027,10.889147527779167,110.53305876900522,0.624312812015553,0.006637308897347204,0.008669583535893725,0.08650528428134781,0.16154795679071357
873,3.993681220280917E18,0.6055246200966237,0.750696539058071,0.029541516490026027,10.889147527779167,110.53305876900522,0.624312812015553,0.006654690336520214,0.00656295576081673,0.08650528428134781,0.15961514340736666
879,1.6398957382076682E18,0.6071755326333066,0.7574241372969119,0.02938748102529122,10.845163672878337,110.3529762498821,0.6271047511000848,0.006647381075047231,0.011140819964349418,0.08666476164498445,0.16427939235980618
876,6.583393530656029E18,0.6071755326333066,0.7574241372969119,0.02938748102529122,10.845163672878337,110.3529762498821,0.6271047511000848,0.006641175572137724,0.011748501053314021,0.08666476164498445,0.16482501841967573
877,3.993681220280917E18,0.6071755326333066,0.7574241372969119,0.02938748102529122,10.845163672878337,110.3529762498821,0.6271047511000848,0.006647065030643166,0.010654675093177928,0.08666476164498445,0.16379008704459402
878,4.750742346495651E18,0.6071755326333066,0.7574241372969119,0.02938748102529122,10.845163672878337,110.3529762498821,0.6271047511000848,0.006655575360234437,0.0110597958191539,0.08666476164498445,0.16428031106648272
880,6.583393530656029E18,0.5678191252951739,0.7682779259712895,0.0281888716932652,10.17778503516723,112.44805995144242,0.65296877266206,0.008254828801602476,0.0018230432668936527,0.09541954184478774,0.17979087312770614
881,3.993681220280917E18,0.5678191252951739,0.7682779259712895,0.0281888716932652,10.17778503516723,112.44805995144242,0.65296877266206,0.00826762652310074,0.0023699562469615383,0.09541954184478774,0.18046576332275668
883,1.6398957382076682E18,0.5678191252951739,0.7682779259712895,0.0281888716932652,10.17778503516723,112.44805995144242,0.65296877266206,0.008277579839219739,0.0012761302868256053,0.09541954184478774,0.17947147052381074
882,4.750742346495651E18,0.5678191252951739,0.7682779259712895,0.0281888716932652,10.17778503516723,112.44805995144242,0.65296877266206,0.00827540495608792,0.0023699562469615383,0.09541954184478774,0.18054354765262848
887,1.6398957382076682E18,0.6116830315486612,0.7700086080312856,0.029979881959341186,10.878263734094519,110.12467596161876,0.6238537387858026,0.006632474006693515,0.026069518716577568,0.08643917973582152,0.17883343851933423
884,6.583393530656029E18,0.6116830315486612,0.7700086080312856,0.029979881959341186,10.878263734094519,110.12467596161876,0.6238537387858026,0.006637124538103903,0.025198509155728258,0.08643917973582152,0.1780089342725888
885,3.993681220280917E18,0.6116830315486612,0.7700086080312856,0.029979881959341186,10.878263734094519,110.12467596161876,0.6238537387858026,0.006618451464033064,0.025765678172095106,0.08643917973582152,0.17838937254824727
886,4.750742346495651E18,0.6116830315486612,0.7700086080312856,0.029979881959341186,10.878263734094519,110.12467596161876,0.6238537387858026,0.006642683858358051,0.026008750607681173,0.08643917973582152,0.1788747689270832
889,3.993681220280917E18,0.5614185260938557,0.7296865771918137,0.03178693014281348,10.155206783941004,111.37435666607153,0.6290305827302637,0.008883987347217301,0.02467185221195917,0.09552414708105977,0.20903587276519195
888,6.583393530656029E18,0.5614185260938557,0.7296865771918137,0.03178693014281348,10.155206783941004,111.37435666607153,0.6290305827302637,0.008909116278469244,0.023537514179225318,0.09552414708105977,0.20815282404497754
891,1.6398957382076682E18,0.5614185260938557,0.7296865771918137,0.03178693014281348,10.155206783941004,111.37435666607153,0.6290305827302637,0.008902620308791798,0.02388186679630538,0.09552414708105977,0.20843221696528313
890,4.750742346495651E18,0.5614185260938557,0.7296865771918137,0.03178693014281348,10.155206783941004,111.37435666607153,0.6290305827302637,0.008944580489669344,0.023618538324420513,0.09552414708105977,0.20858849030217372
894,4.750742346495651E18,0.6303412942485671,0.7656775078002772,0.03132540741278887,11.076014120492584,106.7356794324134,0.6273428669942998,0.007282174308628386,0.040937449359909325,0.08488886469466927,0.19864805714086248
895,1.6398957382076682E18,0.6303412942485671,0.7656775078002772,0.03132540741278887,11.076014120492584,106.7356794324134,0.6273428669942998,0.007277581361073821,0.041362826122184254,0.08488886469466927,0.19902750442759173
893,3.993681220280917E18,0.6303412942485671,0.7656775078002772,0.03132540741278887,11.076014120492584,106.7356794324134,0.6273428669942998,0.0072795186113406634,0.04128180197698906,0.08488886469466927,0.19896585278506496
892,6.583393530656029E18,0.6303412942485671,0.7656775078002772,0.03132540741278887,11.076014120492584,106.7356794324134,0.6273428669942998,0.007291158370818968,0.040572840706530465,0.08488886469466927,0.19837328910938942
899,1.6398957382076682E18,0.653454641327074,0.8489712750365546,0.02237142141905555,9.300796433974023,111.85390694138412,0.6988602168036125,0.009977182822217793,0.05627126883811377,0.11794377077230601,0.27398686783259774
897,3.993681220280917E18,0.653454641327074,0.8489712750365546,0.02237142141905555,9.300796433974023,111.85390694138412,0.6988602168036125,0.009976194363475088,0.05724355858045707,0.11794377077230601,0.274949272987514
898,4.750742346495651E18,0.653454641327074,0.8489712750365546,0.02237142141905555,9.300796433974023,111.85390694138412,0.6988602168036125,0.009972528107627773,0.057162534435261717,0.11794377077230601,0.27483158628384546
896,6.583393530656029E18,0.653454641327074,0.8489712750365546,0.02237142141905555,9.300796433974023,111.85390694138412,0.6988602168036125,0.00997976845683425,0.05722330254415811,0.11794377077230601,0.2749647578848066
902,4.750742346495651E18,0.6057205964578339,0.7432511092044319,0.02889576964552459,10.830922080357164,111.79565119482041,0.6280450288485631,0.006722319888011574,0.004557608167233728,0.08716190802959588,0.15894271507694535
903,1.6398957382076682E18,0.6057205964578339,0.7432511092044319,0.02889576964552459,10.830922080357164,111.79565119482041,0.6280450288485631,0.006712822823901855,0.005327337546588721,0.08716190802959588,0.15961747381520314
900,6.583393530656029E18,0.6057205964578339,0.7432511092044319,0.02889576964552459,10.830922080357164,111.79565119482041,0.6280450288485631,0.006730038660830002,0.0052260573650950515,0.08716190802959588,0.15968835200299095
901,3.993681220280917E18,0.6057205964578339,0.7432511092044319,0.02889576964552459,10.830922080357164,111.79565119482041,0.6280450288485631,0.006711042947319984,0.004800680602819634,0.08716190802959588,0.15907301810561536
904,6.583393530656029E18,0.6254099759201326,0.7966385423422645,0.030261622048382897,10.676803247052707,109.29581039601474,0.645057794967124,0.0068703178441984645,0.046285042942796846,0.08755393856689606,0.20254215995167754
907,1.6398957382076682E18,0.6254099759201326,0.7966385423422645,0.030261622048382897,10.676803247052707,109.29581039601474,0.645057794967124,0.006877841116621182,0.0460419705072111,0.08755393856689606,0.20237432024031898
906,4.750742346495651E18,0.6254099759201326,0.7966385423422645,0.030261622048382897,10.676803247052707,109.29581039601474,0.645057794967124,0.006862132153686001,0.045150704910063316,0.08755393856689606,0.20132596501381939
905,3.993681220280917E18,0.6254099759201326,0.7966385423422645,0.030261622048382897,10.676803247052707,109.29581039601474,0.645057794967124,0.0068515159229716365,0.04606222654351006,0.08755393856689606,0.2021313243401225
909,3.993681220280917E18,0.6056415406108215,0.7566811694848511,0.030182198255810998,10.794863941953908,110.5737592494359,0.626744143451528,0.006564923255722901,0.01983065953654194,0.08701871643591627,0.1724986085296872
