id,seed,protection_coefficient,max_soil_health,salinity_sensitivity_slope,salinity_sterility_threshold,sterility_penalty_rate,max_sterility_penalty,error_yield,fitness
252,2.438347332235726E18,0.45,0.85,0.4,2.7,0.045,0.25,0.045614524041922525,0.2280726202096126
253,2.438347332235726E18,0.45,0.85,0.1,3.3,0.09,0.25,0.04299385732524438,0.21496928662622192
254,2.438347332235726E18,0.45,0.85,0.1,3.3,0.06,0.25,0.04305520654799843,0.21527603273999216
255,2.438347332235726E18,0.45,0.85,0.1,9.3,0.095,0.25,0.04778738582387921,0.23893692911939604
256,2.438347332235726E18,0.45,0.85,0.45,3.3,0.05,0.25,0.046221159307934176,0.2311057965396709
257,2.438347332235726E18,0.3,0.85,0.1,2.7,0.095,0.25,0.05789037651230184,0.2894518825615092
258,2.438347332235726E18,0.4,0.85,0.1,2.7,0.06,0.25,0.0452324513583228,0.226162256791614
259,2.438347332235726E18,0.45,0.85,0.1,2.7,0.055,0.4,0.05716107347991107,0.28580536739955537
260,2.438347332235726E18,0.45,0.85,0.1,2.7,0.05,0.4,0.056788721532903735,0.28394360766451865
261,2.438347332235726E18,0.45,0.85,0.1,2.7,0.06,0.4,0.05745402685596809,0.2872701342798405
262,2.438347332235726E18,0.45,0.85,0.15,2.7,0.095,0.25,0.04320879775920379,0.21604398879601894
263,2.438347332235726E18,0.45,0.85,0.1,5.9,0.06,0.25,0.043709441827268006,0.21854720913634001
264,2.438347332235726E18,0.45,0.85,0.1,5.9,0.095,0.25,0.043709441827268006,0.21854720913634001
265,2.438347332235726E18,0.45,0.85,0.45,2.7,0.05,0.25,0.04620127699470502,0.2310063849735251
266,2.438347332235726E18,0.55,0.85,0.1,3.3,0.05,0.25,0.07496341793762278,0.3748170896881139
267,2.438347332235726E18,0.45,0.85,0.35,2.7,0.095,0.25,0.04495613067395264,0.22478065336976322
268,2.438347332235726E18,0.45,0.85,0.35,2.7,0.055,0.25,0.04500624385922869,0.22503121929614345
269,2.438347332235726E18,0.45,0.85,0.35,3.3,0.09,0.25,0.04499190869573664,0.2249595434786832
270,2.438347332235726E18,0.45,0.85,0.1,3.3,0.055,0.3,0.04546415636529002,0.2273207818264501
271,2.438347332235726E18,0.45,0.85,0.45,3.3,0.06,0.25,0.04619491941821423,0.23097459709107115
272,2.438347332235726E18,0.45,0.85,0.1,2.7,0.06,0.3,0.045470570467926255,0.22735285233963126
273,2.438347332235726E18,0.5,0.85,0.1,3.3,0.05,0.25,0.07048824991863509,0.35244124959317547
274,2.438347332235726E18,0.45,0.85,0.45,3.3,0.055,0.25,0.04620427053388427,0.23102135266942134
275,2.438347332235726E18,0.45,1.0,0.1,3.3,0.09,0.25,0.1636031864189745,0.8180159320948726
276,2.438347332235726E18,0.45,1.0,0.1,3.3,0.06,0.25,0.16371632800881164,0.8185816400440582
277,2.438347332235726E18,0.45,1.0,0.1,3.3,0.055,0.25,0.1637665813938983,0.8188329069694915
278,2.438347332235726E18,0.2,0.85,0.1,2.7,0.055,0.25,0.08311084135793462,0.4155542067896731
279,2.438347332235726E18,0.45,0.95,0.1,3.3,0.06,0.25,0.10761035094933742,0.5380517547466871
280,2.438347332235726E18,0.45,0.85,0.1,3.3,0.055,0.45,0.06478567956190863,0.32392839780954313
281,2.438347332235726E18,0.45,0.85,0.15,3.3,0.095,0.25,0.043276821066906536,0.21638410533453267
282,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.15,0.047707905060985406,0.23853952530492703
283,2.438347332235726E18,0.45,0.85,0.1,5.6,0.055,0.25,0.043709441827268006,0.21854720913634001
284,2.438347332235726E18,0.45,0.85,0.1,5.6,0.09,0.25,0.043709441827268006,0.21854720913634001
285,2.438347332235726E18,0.45,0.85,0.1,8.3,0.095,0.25,0.044842880690017205,0.22421440345008603
286,2.438347332235726E18,0.45,0.85,0.1,7.5,0.09,0.25,0.04378808580942028,0.2189404290471014
287,2.438347332235726E18,0.45,0.85,0.1,3.3,0.02,0.25,0.04510832693173539,0.22554163465867694
288,2.438347332235726E18,0.45,0.7,0.1,2.7,0.095,0.25,0.19774836111918948,0.9887418055959474
289,2.438347332235726E18,0.45,0.85,0.45,2.7,0.06,0.25,0.0461750567960505,0.2308752839802525
290,2.438347332235726E18,0.45,0.85,0.1,3.3,0.03,0.25,0.04333720329329434,0.21668601646647168
291,2.438347332235726E18,0.45,0.8,0.1,2.7,0.095,0.25,0.08578179033132691,0.42890895165663456
292,2.438347332235726E18,0.45,0.85,0.1,2.7,0.06,0.5,0.07392564004786695,0.36962820023933474
293,2.438347332235726E18,0.45,0.85,0.1,8.4,0.05,0.25,0.044842880690017205,0.22421440345008603
294,2.438347332235726E18,0.45,0.85,0.1,3.3,0.035,0.25,0.04323306294615041,0.21616531473075207
295,2.438347332235726E18,0.45,0.8,0.1,2.7,0.09,0.25,0.08578179033132691,0.42890895165663456
296,2.438347332235726E18,0.45,0.85,0.1,5.5,0.055,0.25,0.043709441827268006,0.21854720913634001
297,2.438347332235726E18,0.45,0.85,0.25,2.7,0.09,0.25,0.043969115899022373,0.21984557949511185
298,2.438347332235726E18,0.45,0.85,0.1,3.3,0.055,0.1,0.054328605134597,0.27164302567298504
299,2.438347332235726E18,0.45,0.85,0.1,3.3,0.1,0.25,0.04299385732524438,0.21496928662622192
300,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.2,0.04370716153649668,0.2185358076824834
301,2.438347332235726E18,0.45,0.75,0.1,3.3,0.1,0.25,0.14058715253035567,0.7029357626517784
302,2.438347332235726E18,0.55,0.85,0.1,3.3,0.1,0.25,0.07496341793762278,0.3748170896881139
303,2.438347332235726E18,0.45,0.85,0.1,6.8,0.06,0.25,0.043506454238144705,0.21753227119072352
304,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.25,0.04291755553243994,0.21458777766219972
305,2.438347332235726E18,0.45,0.85,0.1,3.3,0.08,0.25,0.04299385732524438,0.21496928662622192
306,2.438347332235726E18,0.45,0.8,0.1,3.3,0.095,0.25,0.08575437785137813,0.42877188925689064
307,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.25,0.04291755553243994,0.21458777766219972
308,2.438347332235726E18,0.65,0.85,0.1,3.3,0.08,0.25,0.07496341793762278,0.3748170896881139
309,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.25,0.04291755553243994,0.21458777766219972
310,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.25,0.04291755553243994,0.21458777766219972
311,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.25,0.04291755553243994,0.21458777766219972
312,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.25,0.04291755553243994,0.21458777766219972
313,2.438347332235726E18,0.45,0.85,0.1,2.8,0.06,0.25,0.04299105998246364,0.2149552999123182
314,2.438347332235726E18,0.45,0.75,0.1,2.7,0.06,0.25,0.140588965732813,0.7029448286640649
315,2.438347332235726E18,0.45,0.85,0.1,2.7,0.07,0.25,0.042937808040136624,0.21468904020068313
316,2.438347332235726E18,0.25,0.85,0.1,2.7,0.09,0.25,0.0683704266061839,0.34185213303091955
317,2.438347332235726E18,0.45,0.85,0.1,8.5,0.09,0.25,0.04452989504572662,0.2226494752286331
318,2.438347332235726E18,0.45,0.85,0.1,8.5,0.08,0.25,0.04452989504572662,0.2226494752286331
319,2.438347332235726E18,0.45,0.85,0.1,2.8,0.025,0.25,0.04365865128953224,0.21829325644766118
320,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.1,0.05421347876747817,0.2710673938373908
321,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.4,0.058236252349013216,0.2911812617450661
322,2.438347332235726E18,0.45,0.85,0.1,2.8,0.07,0.25,0.042937808040136624,0.21468904020068313
323,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.4,0.058236252349013216,0.2911812617450661
324,2.438347332235726E18,0.65,0.85,0.1,2.7,0.095,0.25,0.07496341793762278,0.3748170896881139
325,2.438347332235726E18,0.65,0.85,0.1,2.7,0.08,0.25,0.07496341793762278,0.3748170896881139
326,2.438347332235726E18,0.3,0.85,0.1,2.7,0.08,0.25,0.05788896660418003,0.2894448330209002
327,2.438347332235726E18,0.3,0.85,0.1,2.7,0.09,0.25,0.05789037651230184,0.2894518825615092
328,2.438347332235726E18,0.3,0.85,0.1,2.8,0.08,0.25,0.05788896660418003,0.2894448330209002
329,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.25,0.04291755553243994,0.21458777766219972
330,2.438347332235726E18,0.45,0.75,0.1,2.7,0.09,0.25,0.1406390704484218,0.703195352242109
331,2.438347332235726E18,0.45,0.75,0.1,2.8,0.08,0.25,0.1406390704484218,0.703195352242109
332,2.438347332235726E18,0.45,0.75,0.1,2.8,0.1,0.25,0.1406390704484218,0.703195352242109
333,2.438347332235726E18,0.45,0.85,0.1,2.8,0.085,0.25,0.04291755553243994,0.21458777766219972
334,2.438347332235726E18,0.4,0.85,0.1,2.8,0.09,0.25,0.045233417671267775,0.22616708835633886
335,2.438347332235726E18,0.45,0.85,0.15,2.7,0.1,0.25,0.04320879775920379,0.21604398879601894
336,2.438347332235726E18,0.45,0.9,0.15,2.7,0.095,0.25,0.05658712361373173,0.28293561806865863
337,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.5,0.07591986399086656,0.3795993199543328
338,2.438347332235726E18,0.45,0.85,0.15,2.7,0.08,0.25,0.04320879775920379,0.21604398879601894
339,2.438347332235726E18,0.45,0.85,0.35,2.8,0.08,0.25,0.04495613067395264,0.22478065336976322
340,2.438347332235726E18,0.45,0.85,0.35,2.8,0.1,0.25,0.04495613067395264,0.22478065336976322
341,2.438347332235726E18,0.35,0.85,0.1,2.7,0.09,0.25,0.05260245072025237,0.26301225360126185
342,2.438347332235726E18,0.45,1.0,0.1,2.8,0.095,0.25,0.16345495178079394,0.8172747589039697
343,2.438347332235726E18,0.45,1.0,0.1,2.7,0.1,0.25,0.16345495178079394,0.8172747589039697
344,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.1,0.05421347876747817,0.2710673938373908
345,2.438347332235726E18,0.45,0.85,0.1,3.8,0.08,0.25,0.043367764054674865,0.2168388202733743
346,2.438347332235726E18,0.45,0.85,0.2,2.7,0.09,0.25,0.04355979488568525,0.21779897442842627
347,2.438347332235726E18,0.45,0.85,0.1,2.7,0.1,0.4,0.05828910446348826,0.2914455223174413
348,2.438347332235726E18,0.45,0.8,0.1,2.7,0.1,0.25,0.08578179033132691,0.42890895165663456
349,2.438347332235726E18,0.45,0.8,0.1,2.8,0.09,0.25,0.08578179033132691,0.42890895165663456
350,2.438347332235726E18,0.25,0.85,0.1,2.8,0.095,0.25,0.0683704266061839,0.34185213303091955
351,2.438347332235726E18,0.45,0.85,0.4,2.8,0.08,0.25,0.04553017455431795,0.22765087277158977
352,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.35,0.050804393981901994,0.25402196990951
353,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.35,0.05090329997398362,0.2545164998699181
354,2.438347332235726E18,0.45,0.85,0.1,2.8,0.065,0.25,0.04296409060964258,0.2148204530482129
355,2.438347332235726E18,0.45,0.85,0.1,8.9,0.08,0.25,0.04637024865446468,0.2318512432723234
356,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.2,0.04370716153649668,0.2185358076824834
357,2.438347332235726E18,0.45,0.85,0.1,8.9,0.085,0.25,0.04637024865446468,0.2318512432723234
358,2.438347332235726E18,0.45,0.75,0.1,2.8,0.09,0.25,0.1406390704484218,0.703195352242109
359,2.438347332235726E18,0.45,0.75,0.1,2.7,0.08,0.25,0.1406390704484218,0.703195352242109
360,2.438347332235726E18,0.45,0.95,0.1,2.7,0.08,0.25,0.10733787508371409,0.5366893754185704
361,2.438347332235726E18,0.45,0.85,0.25,2.8,0.08,0.25,0.043969115899022373,0.21984557949511185
362,2.438347332235726E18,0.45,0.85,0.25,2.8,0.09,0.25,0.043969115899022373,0.21984557949511185
363,2.438347332235726E18,0.45,0.85,0.25,2.8,0.095,0.25,0.043969115899022373,0.21984557949511185
364,2.438347332235726E18,0.45,0.85,0.1,2.8,0.01,0.25,0.051950190119619606,0.25975095059809805
365,2.438347332235726E18,0.45,0.85,0.1,2.7,0.01,0.25,0.051950190119619606,0.25975095059809805
366,2.438347332235726E18,0.35,0.85,0.1,2.7,0.08,0.25,0.052594470512778935,0.2629723525638947
367,2.438347332235726E18,0.45,0.85,0.1,8.3,0.085,0.25,0.044842880690017205,0.22421440345008603
368,2.438347332235726E18,0.45,0.85,0.3,2.7,0.09,0.25,0.04443514905085655,0.22217574525428274
369,2.438347332235726E18,0.45,0.85,0.1,2.3,0.08,0.25,0.04306606541680301,0.21533032708401506
370,2.438347332235726E18,0.45,0.85,0.1,2.3,0.095,0.25,0.04310284538217837,0.21551422691089187
371,2.438347332235726E18,0.45,0.85,0.1,2.8,0.02,0.25,0.045060114568136495,0.22530057284068247
372,2.438347332235726E18,0.45,0.85,0.3,2.7,0.095,0.25,0.04443514905085655,0.22217574525428274
373,2.438347332235726E18,0.45,0.85,0.4,2.7,0.095,0.25,0.04553017455431795,0.22765087277158977
374,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.3,0.04549444179547827,0.22747220897739134
375,2.438347332235726E18,0.45,0.85,0.1,7.9,0.08,0.25,0.04441025336232862,0.2220512668116431
376,2.438347332235726E18,0.45,0.75,0.1,2.7,0.1,0.25,0.1406390704484218,0.703195352242109
377,2.438347332235726E18,0.45,0.85,0.1,2.8,0.05,0.25,0.04307453256653549,0.21537266283267745
378,2.438347332235726E18,0.45,0.85,0.15,2.7,0.085,0.25,0.04320879775920379,0.21604398879601894
379,2.438347332235726E18,0.45,0.85,0.1,2.7,0.095,0.5,0.07618488745494169,0.3809244372747084
380,2.438347332235726E18,0.45,0.85,0.1,2.7,0.065,0.25,0.04296409060964258,0.2148204530482129
381,2.438347332235726E18,0.6,0.85,0.1,2.8,0.09,0.25,0.07496341793762278,0.3748170896881139
382,2.438347332235726E18,0.45,0.8,0.1,2.7,0.085,0.25,0.08578179033132691,0.42890895165663456
383,2.438347332235726E18,0.45,0.8,0.1,2.7,0.08,0.25,0.08578179033132691,0.42890895165663456
384,2.438347332235726E18,0.45,0.85,0.1,4.7,0.08,0.25,0.043709441827268006,0.21854720913634001
385,2.438347332235726E18,0.55,0.85,0.1,2.7,0.095,0.25,0.07496341793762278,0.3748170896881139
386,2.438347332235726E18,0.55,0.85,0.1,2.8,0.09,0.25,0.07496341793762278,0.3748170896881139
387,2.438347332235726E18,0.45,0.85,0.2,2.8,0.08,0.25,0.04355979488568525,0.21779897442842627
388,2.438347332235726E18,0.5,0.85,0.1,2.7,0.095,0.25,0.06605639761966664,0.3302819880983332
389,2.438347332235726E18,0.5,0.85,0.1,2.8,0.1,0.25,0.06709109884825817,0.33545549424129084
390,2.438347332235726E18,0.45,0.85,0.1,6.9,0.095,0.25,0.043506454238144705,0.21753227119072352
391,2.438347332235726E18,0.45,0.85,0.15,2.8,0.09,0.25,0.04320879775920379,0.21604398879601894
392,2.438347332235726E18,0.45,1.0,0.1,2.7,0.08,0.25,0.16345495178079394,0.8172747589039697
393,2.438347332235726E18,0.45,0.85,0.15,2.8,0.095,0.25,0.04320879775920379,0.21604398879601894
394,2.438347332235726E18,0.45,0.75,0.1,2.7,0.085,0.25,0.1406390704484218,0.703195352242109
395,2.438347332235726E18,0.45,0.8,0.1,2.8,0.08,0.25,0.08578179033132691,0.42890895165663456
396,2.438347332235726E18,0.45,0.8,0.1,2.8,0.095,0.25,0.08578179033132691,0.42890895165663456
397,2.438347332235726E18,0.45,0.85,0.15,2.8,0.08,0.25,0.04320879775920379,0.21604398879601894
398,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.2,0.04370716153649668,0.2185358076824834
399,2.438347332235726E18,0.45,0.85,0.1,3.5,0.08,0.25,0.043367764054674865,0.2168388202733743
400,2.438347332235726E18,0.45,0.85,0.1,2.7,0.025,0.25,0.04365865128953224,0.21829325644766118
401,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.2,0.04370716153649668,0.2185358076824834
402,2.438347332235726E18,0.55,0.85,0.1,2.8,0.1,0.25,0.07496341793762278,0.3748170896881139
403,2.438347332235726E18,0.45,0.7,0.1,2.7,0.085,0.25,0.19774836111918948,0.9887418055959474
404,2.438347332235726E18,0.45,0.7,0.1,2.7,0.1,0.25,0.19774836111918948,0.9887418055959474
405,2.438347332235726E18,0.45,0.9,0.1,2.8,0.095,0.25,0.056829140393755466,0.2841457019687773
406,2.438347332235726E18,0.65,0.85,0.1,2.8,0.08,0.25,0.07496341793762278,0.3748170896881139
407,2.438347332235726E18,0.45,0.9,0.1,2.7,0.09,0.25,0.056829140393755466,0.2841457019687773
408,2.438347332235726E18,0.25,0.85,0.1,2.8,0.1,0.25,0.0683704266061839,0.34185213303091955
409,2.438347332235726E18,0.45,0.85,0.1,3.2,0.1,0.25,0.04291755553243994,0.21458777766219972
410,2.438347332235726E18,0.45,0.85,0.1,3.2,0.08,0.25,0.04291755553243994,0.21458777766219972
411,2.438347332235726E18,0.45,0.85,0.1,3.2,0.095,0.25,0.04291755553243994,0.21458777766219972
412,2.438347332235726E18,0.45,0.85,0.1,3.2,0.085,0.25,0.04291755553243994,0.21458777766219972
413,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.3,0.04550112515363703,0.22750562576818514
414,2.438347332235726E18,0.45,0.85,0.4,2.7,0.085,0.25,0.04553017455431795,0.22765087277158977
415,2.438347332235726E18,0.45,0.85,0.4,2.7,0.08,0.25,0.04553017455431795,0.22765087277158977
416,2.438347332235726E18,0.45,0.85,0.1,2.7,0.085,0.35,0.050836789638794865,0.25418394819397433
417,2.438347332235726E18,0.7,0.85,0.1,2.8,0.09,0.25,0.07496341793762278,0.3748170896881139
418,2.438347332235726E18,0.7,0.85,0.1,2.8,0.095,0.25,0.07496341793762278,0.3748170896881139
419,2.438347332235726E18,0.7,0.85,0.1,2.7,0.085,0.25,0.07496341793762278,0.3748170896881139
420,2.438347332235726E18,0.45,1.0,0.1,2.8,0.1,0.25,0.16345495178079394,0.8172747589039697
421,2.438347332235726E18,0.45,0.85,0.2,2.7,0.1,0.25,0.04355979488568525,0.21779897442842627
422,2.438347332235726E18,0.45,0.85,0.1,8.0,0.09,0.25,0.04441025336232862,0.2220512668116431
423,2.438347332235726E18,0.45,0.85,0.1,8.0,0.095,0.25,0.04441025336232862,0.2220512668116431
424,2.438347332235726E18,0.45,0.85,0.1,6.3,0.085,0.25,0.04325475557169416,0.21627377785847082
425,2.438347332235726E18,0.45,0.85,0.1,6.3,0.09,0.25,0.04325475557169416,0.21627377785847082
426,2.438347332235726E18,0.45,0.85,0.1,9.1,0.095,0.25,0.04778738582387921,0.23893692911939604
427,2.438347332235726E18,0.45,0.85,0.1,9.1,0.08,0.25,0.04778738582387921,0.23893692911939604
428,2.438347332235726E18,0.45,0.7,0.1,2.8,0.08,0.25,0.19774836111918948,0.9887418055959474
429,2.438347332235726E18,0.45,0.85,0.1,2.8,0.055,0.25,0.04302297943475754,0.21511489717378768
430,2.438347332235726E18,0.3,0.85,0.1,2.8,0.1,0.25,0.05789037651230184,0.2894518825615092
431,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.3,0.04549444179547827,0.22747220897739134
432,2.438347332235726E18,0.45,0.85,0.1,5.4,0.095,0.25,0.043709441827268006,0.21854720913634001
433,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.45,0.06647109225528842,0.3323554612764421
434,2.438347332235726E18,0.45,0.85,0.25,2.7,0.1,0.25,0.043969115899022373,0.21984557949511185
435,2.438347332235726E18,0.45,0.85,0.25,2.8,0.08,0.45,0.06934417841350553,0.34672089206752765
436,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.2,0.04370716153649668,0.2185358076824834
437,2.438347332235726E18,0.45,0.85,0.1,2.7,0.08,0.4,0.05800346856363601,0.29001734281818004
438,2.438347332235726E18,0.6,0.85,0.1,2.8,0.095,0.25,0.07496341793762278,0.3748170896881139
439,2.438347332235726E18,0.45,0.95,0.1,2.7,0.085,0.25,0.10733787508371409,0.5366893754185704
440,2.438347332235726E18,0.45,0.85,0.1,4.6,0.085,0.25,0.043709441827268006,0.21854720913634001
441,2.438347332235726E18,0.45,0.95,0.1,2.8,0.095,0.25,0.10733787508371409,0.5366893754185704
442,2.438347332235726E18,0.65,0.85,0.1,2.8,0.095,0.25,0.07496341793762278,0.3748170896881139
443,2.438347332235726E18,0.65,0.85,0.1,2.8,0.1,0.25,0.07496341793762278,0.3748170896881139
444,2.438347332235726E18,0.45,0.85,0.3,2.7,0.1,0.25,0.04443514905085655,0.22217574525428274
445,2.438347332235726E18,0.6,0.85,0.1,2.8,0.08,0.25,0.07496341793762278,0.3748170896881139
446,2.438347332235726E18,0.45,0.8,0.1,2.8,0.085,0.25,0.08578179033132691,0.42890895165663456
447,2.438347332235726E18,0.6,0.85,0.1,2.7,0.09,0.25,0.07496341793762278,0.3748170896881139
448,2.438347332235726E18,0.45,0.85,0.1,3.5,0.095,0.25,0.043367764054674865,0.2168388202733743
449,2.438347332235726E18,0.45,0.9,0.1,2.7,0.085,0.25,0.056829140393755466,0.2841457019687773
450,2.438347332235726E18,0.45,0.85,0.2,2.8,0.095,0.25,0.04355979488568525,0.21779897442842627
451,2.438347332235726E18,0.45,0.85,0.2,2.8,0.1,0.25,0.04355979488568525,0.21779897442842627
452,2.438347332235726E18,0.45,0.85,0.1,2.7,0.04,0.25,0.04317292001356953,0.21586460006784766
453,2.438347332235726E18,0.45,0.8,0.1,2.8,0.1,0.25,0.08578179033132691,0.42890895165663456
454,2.438347332235726E18,0.45,0.85,0.1,2.8,0.045,0.25,0.043128282506245307,0.21564141253122654
455,2.438347332235726E18,0.2,0.85,0.1,2.8,0.08,0.25,0.08311084135793462,0.4155542067896731
456,2.438347332235726E18,0.2,0.85,0.1,2.7,0.08,0.25,0.08311084135793462,0.4155542067896731
457,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.4,0.05818387156283689,0.2909193578141845
458,2.438347332235726E18,0.45,0.85,0.1,2.7,0.09,0.5,0.07605185081634366,0.38025925408171835
459,2.438347332235726E18,0.45,0.85,0.35,2.7,0.08,0.25,0.04495613067395264,0.22478065336976322
460,2.438347332235726E18,0.45,0.85,0.1,9.2,0.1,0.25,0.04778738582387921,0.23893692911939604
461,2.438347332235726E18,0.45,0.85,0.1,9.2,0.095,0.25,0.04778738582387921,0.23893692911939604
462,2.438347332235726E18,0.45,0.85,0.1,5.3,0.1,0.25,0.043709441827268006,0.21854720913634001
463,2.438347332235726E18,0.45,0.85,0.1,2.8,0.095,0.3,0.04550654914642453,0.22753274573212268
464,2.438347332235726E18,0.45,0.95,0.1,2.8,0.1,0.25,0.10733787508371409,0.5366893754185704
465,2.438347332235726E18,0.55,0.85,0.1,2.8,0.095,0.25,0.07496341793762278,0.3748170896881139
466,2.438347332235726E18,0.45,0.85,0.1,2.4,0.08,0.25,0.04306606541680301,0.21533032708401506
467,2.438347332235726E18,0.45,0.85,0.1,6.9,0.08,0.25,0.043506454238144705,0.21753227119072352
468,2.438347332235726E18,0.45,0.85,0.15,2.7,0.09,0.25,0.04320879775920379,0.21604398879601894
469,2.438347332235726E18,0.45,0.85,0.1,3.8,0.1,0.25,0.043367764054674865,0.2168388202733743
470,2.438347332235726E18,0.45,0.7,0.1,2.7,0.08,0.25,0.19774836111918948,0.9887418055959474
471,2.438347332235726E18,0.25,0.85,0.1,2.8,0.09,0.25,0.0683704266061839,0.34185213303091955
472,2.438347332235726E18,0.25,0.85,0.1,2.7,0.085,0.25,0.0683704266061839,0.34185213303091955
473,2.438347332235726E18,0.45,0.85,0.1,8.2,0.08,0.25,0.044935962198484704,0.2246798109924235
474,2.438347332235726E18,0.45,0.85,0.1,8.2,0.1,0.25,0.044935962198484704,0.2246798109924235
475,2.438347332235726E18,0.45,0.85,0.15,2.8,0.1,0.25,0.04320879775920379,0.21604398879601894
476,2.438347332235726E18,0.5,0.85,0.1,2.7,0.08,0.25,0.0663974133335713,0.3319870666678565
477,2.438347332235726E18,0.45,0.85,0.1,5.0,0.095,0.25,0.043709441827268006,0.21854720913634001
478,2.438347332235726E18,0.4,0.85,0.1,2.7,0.085,0.25,0.045233417671267775,0.22616708835633886
479,2.438347332235726E18,0.4,0.85,0.1,2.7,0.095,0.25,0.045233417671267775,0.22616708835633886
480,2.438347332235726E18,0.5,0.85,0.1,2.7,0.085,0.25,0.06618693163676649,0.33093465818383244
481,2.438347332235726E18,0.45,0.85,0.1,2.7,0.005,0.25,0.059208551255486935,0.2960427562774347
482,2.438347332235726E18,0.7,0.85,0.1,2.7,0.095,0.25,0.07496341793762278,0.3748170896881139
483,2.438347332235726E18,0.35,0.85,0.1,2.7,0.08,0.3,0.06260316682241555,0.3130158341120778
484,2.438347332235726E18,0.45,0.85,0.4,2.8,0.095,0.25,0.04553017455431795,0.22765087277158977
485,2.438347332235726E18,0.45,0.85,0.1,6.0,0.08,0.25,0.043709441827268006,0.21854720913634001
486,2.438347332235726E18,0.45,0.85,0.1,6.0,0.085,0.25,0.043709441827268006,0.21854720913634001
487,2.438347332235726E18,0.45,0.85,0.1,7.8,0.095,0.25,0.04441025336232862,0.2220512668116431
488,2.438347332235726E18,0.45,0.85,0.1,2.8,0.1,0.3,0.04550654914642453,0.22753274573212268
489,2.438347332235726E18,0.5,0.85,0.1,2.7,0.1,0.25,0.06605639761966664,0.3302819880983332
490,2.438347332235726E18,0.5,0.85,0.1,2.8,0.08,0.25,0.0673257516449551,0.33662875822477556
491,2.438347332235726E18,0.45,0.85,0.1,5.1,0.08,0.25,0.043709441827268006,0.21854720913634001
492,2.438347332235726E18,0.45,0.85,0.1,2.8,0.09,0.1,0.05421347876747817,0.2710673938373908
493,2.438347332235726E18,0.45,0.85,0.1,7.3,0.1,0.25,0.04378808580942028,0.2189404290471014
494,2.438347332235726E18,0.45,0.85,0.1,7.3,0.085,0.25,0.04378808580942028,0.2189404290471014
495,2.438347332235726E18,0.4,0.85,0.1,2.8,0.08,0.25,0.045233417671267775,0.22616708835633886
496,2.438347332235726E18,0.4,0.85,0.1,2.7,0.08,0.25,0.045233417671267775,0.22616708835633886
497,2.438347332235726E18,0.45,0.85,0.1,6.1,0.09,0.25,0.043709441827268006,0.21854720913634001
498,2.438347332235726E18,0.45,0.85,0.1,2.7,0.075,0.25,0.04291850096073386,0.2145925048036693
499,2.438347332235726E18,0.45,0.7,0.1,2.8,0.1,0.25,0.19774836111918948,0.9887418055959474
500,2.438347332235726E18,0.45,0.85,0.45,2.8,0.095,0.25,0.04615530089265278,0.23077650446326392
501,2.438347332235726E18,0.45,0.85,0.45,2.8,0.08,0.25,0.04615530089265278,0.23077650446326392
502,2.438347332235726E18,0.4,0.85,0.1,2.8,0.1,0.25,0.045233417671267775,0.22616708835633886
503,2.438347332235726E18,0.4,0.85,0.1,2.7,0.09,0.25,0.045233417671267775,0.22616708835633886
504,2.438347332235726E18,0.65,0.85,0.1,2.8,0.09,0.25,0.07496341793762278,0.3748170896881139
505,2.438347332235726E18,0.45,1.0,0.1,2.8,0.08,0.25,0.16345495178079394,0.8172747589039697
506,2.438347332235726E18,0.45,1.0,0.1,2.8,0.09,0.25,0.16345495178079394,0.8172747589039697
507,2.438347332235726E18,0.45,0.85,0.5,2.8,0.09,0.25,0.04682946403502236,0.2341473201751118
508,2.438347332235726E18,0.45,0.85,0.5,2.7,0.08,0.25,0.04682946403502236,0.2341473201751118
509,2.438347332235726E18,0.45,0.85,0.1,2.8,0.08,0.1,0.05421347876747817,0.2710673938373908
